chembl_id,molregno,tid,accession,pref_name,target_chembl_id,min_standard_value,standard_units,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget
CHEMBL597,20131,104787,P35368,Adrenergic receptor alpha,CHEMBL2095203,1.2,mg kg-1,CHEMBL597,P35368,"impc,chembl",false,true
CHEMBL597,20131,104723,P35368,Adrenergic receptor alpha-1,CHEMBL2094251,15.14,nM,CHEMBL597,P35368,"impc,chembl",false,true
CHEMBL597,20131,104787,P35368,Adrenergic receptor alpha,CHEMBL2095203,3.715,nM,CHEMBL597,P35368,"impc,chembl",false,true
CHEMBL597,20131,128,P35368,Alpha-1b adrenergic receptor,CHEMBL232,4.8,nM,CHEMBL597,P35368,"impc,chembl",false,true
CHEMBL601719,602271,11842,P07948,Tyrosine-protein kinase Lyn,CHEMBL3905,940.0,nM,CHEMBL601719,P07948,"impc,intogen,ot_genetics_portal,chembl,cancer_gene_census",false,true
CHEMBL608533,608601,10197,P49841,Glycogen synthase kinase-3 beta,CHEMBL262,1800.0,nM,CHEMBL608533,P49841,"impc,chembl",false,true
CHEMBL608533,608601,10197,P49841,Glycogen synthase kinase-3 beta,CHEMBL262,19.0,%,CHEMBL608533,P49841,"impc,chembl",false,true
CHEMBL632,27152,25,P04150,Glucocorticoid receptor,CHEMBL2034,3.516,nM,CHEMBL632,P04150,"impc,chemicalProbes,chembl",true,true
CHEMBL6437,573,104714,O95264,Serotonin 3 (5-HT3) receptor,CHEMBL2094132,1412.54,nM,CHEMBL6437,O95264,chembl,false,true
CHEMBL650,27575,104062,Q9NPD5,Solute carrier organic anion transporter family member 1B3,CHEMBL1743121,93.74,%,CHEMBL650,Q9NPD5,impc,false,false
CHEMBL698,32027,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,72.0,%,CHEMBL698,P35498,"impc,chembl",false,true
CHEMBL698,32027,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,400.0,nM,CHEMBL698,P35498,"impc,chembl",false,true
CHEMBL71,6216,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,72.2,%,CHEMBL71,P35498,"impc,eva,gene_burden,chembl",false,true
CHEMBL71,6216,105639,P35498,Sodium channel alpha subunit,CHEMBL2331043,4300.0,nM,CHEMBL71,P35498,"impc,eva,gene_burden,chembl",false,true
CHEMBL71,6216,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,4300.0,nM,CHEMBL71,P35498,"impc,eva,gene_burden,chembl",false,true
CHEMBL8260,3665,104688,O14764,GABA-A receptor; anion channel,CHEMBL2093872,5623.41,nM,CHEMBL8260,O14764,ot_genetics_portal,false,false
CHEMBL83,6968,90,P21917,Dopamine D4 receptor,CHEMBL219,3913.0,nM,CHEMBL83,P21917,"chembl,eva_somatic",false,true
CHEMBL900,77779,107,P28223,Serotonin 2a (5-HT2a) receptor,CHEMBL224,125.0,nM,CHEMBL900,P28223,chembl,false,true
CHEMBL900,77779,104706,Q13224,Glutamate [NMDA] receptor,CHEMBL2094124,6000.0,nM,CHEMBL900,Q13224,chembl,false,true
CHEMBL91829,144959,101503,Q9H093,NUAK family SNF1-like kinase 2,CHEMBL5698,320.0,nM,CHEMBL91829,Q9H093,impc,false,false
CHEMBL932,86042,104837,Q99250,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,18.4,%,CHEMBL932,Q99250,chembl,false,true
CHEMBL941,88797,11638,P28482,MAP kinase ERK2,CHEMBL4040,4.0,%,CHEMBL941,P28482,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL941,88797,20007,Q9NYL2,Mixed lineage kinase 7,CHEMBL3886,2600.0,nM,CHEMBL941,Q9NYL2,ot_genetics_portal,false,false
CHEMBL104,13494,136,P41143,Delta opioid receptor,CHEMBL236,1755.0,nM,CHEMBL104,P41143,chembl,false,true
CHEMBL1092768,620430,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,2.2,nM,CHEMBL1092768,P42345,chemicalProbes,false,false
CHEMBL1097561,624323,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,84.0,nM,CHEMBL1097561,P42345,chemicalProbes,false,false
CHEMBL1108,152751,104801,Q13698,Voltage-gated L-type calcium channel,CHEMBL2095229,7600.0,nM,CHEMBL1108,Q13698,chembl,false,true
CHEMBL1108,152751,104837,Q9NY46,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,91.0,%,CHEMBL1108,Q9NY46,chembl,false,true
CHEMBL1108,152751,104837,Q9NY46,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,740.0,nM,CHEMBL1108,Q9NY46,chembl,false,true
CHEMBL112,16450,20056,P05181,Cytochrome P450 2E1,CHEMBL5281,50.0,%,CHEMBL112,P05181,impc,false,false
CHEMBL112797,185141,104706,O15399,Glutamate [NMDA] receptor,CHEMBL2094124,0.0,%,CHEMBL112797,O15399,chembl,false,true
CHEMBL1175,192908,12594,P05177,Cytochrome P450 1A2,CHEMBL3356,5300.0,nM,CHEMBL1175,P05177,"impc,ot_genetics_portal",false,false
CHEMBL1186579,660529,104614,O75751,Solute carrier family 22 member 3,CHEMBL2073673,17.5,pmol/min/mg,CHEMBL1186579,O75751,ot_genetics_portal,false,false
CHEMBL1186579,660529,104614,O75751,Solute carrier family 22 member 3,CHEMBL2073673,22500.0,nM,CHEMBL1186579,O75751,ot_genetics_portal,false,false
CHEMBL1230065,692415,165,Q12809,HERG,CHEMBL240,16.0,%,CHEMBL1230065,Q12809,"impc,chembl",false,true
CHEMBL1237,230659,101311,Q92887,Canalicular multispecific organic anion transporter 1,CHEMBL5748,43.0,%,CHEMBL1237,Q92887,"impc,eva",false,false
CHEMBL1255815,704795,11400,P42345,Serine/threonine-protein kinase mTOR,CHEMBL2842,0.8,nM,CHEMBL1255815,P42345,chemicalProbes,false,false
CHEMBL1282,250908,102,P25021,Histamine H2 receptor,CHEMBL1941,1481.0,nM,CHEMBL1282,P25021,"impc,chembl",false,true
CHEMBL1287853,714243,101508,Q9H3Y6,Tyrosine-protein kinase Srms,CHEMBL5703,5000.0,nM,CHEMBL1287853,Q9H3Y6,chembl,false,true
CHEMBL13,789,101283,O15245,Solute carrier family 22 member 1,CHEMBL5685,32.4,%,CHEMBL13,O15245,ot_genetics_portal,false,false
CHEMBL1336,276734,10979,P17948,Vascular endothelial growth factor receptor 1,CHEMBL1868,-78.0,%,CHEMBL1336,P17948,chembl,false,true
CHEMBL1336,276734,10979,P17948,Vascular endothelial growth factor receptor 1,CHEMBL1868,18.0,nM,CHEMBL1336,P17948,chembl,false,true
CHEMBL1352,304304,10193,P00915,Carbonic anhydrase I,CHEMBL261,7000000.0,nM,CHEMBL1352,P00915,chembl,false,true
CHEMBL1421,361469,19639,Q9NWZ3,Interleukin-1 receptor-associated kinase 4,CHEMBL3778,84.0,%,CHEMBL1421,Q9NWZ3,"impc,chembl",false,true
CHEMBL1428,365248,105734,Q9NY47,Voltage-gated calcium channel,CHEMBL2363032,14000.0,nM,CHEMBL1428,Q9NY47,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1428,365248,105734,Q9NY47,Voltage-gated calcium channel,CHEMBL2363032,25.0,%,CHEMBL1428,Q9NY47,"impc,ot_genetics_portal,chembl",false,true
CHEMBL1430,369179,117990,P32929,Cystathionine gamma-lyase,CHEMBL4295745,270000.0,nM,CHEMBL1430,P32929,impc,false,false
CHEMBL14762,14221,10907,P53350,Serine/threonine-protein kinase PLK1,CHEMBL3024,1.0,degrees C,CHEMBL14762,P53350,"impc,chembl",false,true
CHEMBL14762,14221,10907,P53350,Serine/threonine-protein kinase PLK1,CHEMBL3024,91.0,%,CHEMBL14762,P53350,"impc,chembl",false,true
CHEMBL14762,14221,101613,Q9P289,Serine/threonine-protein kinase MST4,CHEMBL5941,-0.14,C,CHEMBL14762,Q9P289,"impc,ot_genetics_portal",false,false
CHEMBL14762,14221,101613,Q9P289,Serine/threonine-protein kinase MST4,CHEMBL5941,0.3,degrees C,CHEMBL14762,Q9P289,"impc,ot_genetics_portal",false,false
CHEMBL157138,263558,216,P18089,Alpha-2b adrenergic receptor,CHEMBL1942,0.237,nM,CHEMBL157138,P18089,chembl,false,true
CHEMBL15770,16510,102394,O95342,Bile salt export pump,CHEMBL6020,63690.0,nM,CHEMBL15770,O95342,ot_genetics_portal,false,false
CHEMBL1614725,1037736,11842,P07948,Tyrosine-protein kinase Lyn,CHEMBL3905,5200.0,nM,CHEMBL1614725,P07948,"impc,chembl,cancer_gene_census",false,true
CHEMBL1627367,1050258,174,Q92731,Estrogen receptor beta,CHEMBL242,22.0,%,CHEMBL1627367,Q92731,chembl,false,true
CHEMBL1628227,1051118,219,P20309,Muscarinic acetylcholine receptor M3,CHEMBL245,15.0,nM,CHEMBL1628227,P20309,"ot_genetics_portal,chembl",false,true
CHEMBL1721885,1102616,30049,Q9Y4K4,Mitogen-activated protein kinase kinase kinase kinase 5,CHEMBL4852,300.0,nM,CHEMBL1721885,Q9Y4K4,"impc,ot_genetics_portal",false,false
CHEMBL1732,558566,227,P41595,Serotonin 2b (5-HT2b) receptor,CHEMBL1833,4.33,nM,CHEMBL1732,P41595,chembl,false,true
CHEMBL1789941,1153572,100079,P07949,Tyrosine-protein kinase receptor RET,CHEMBL2041,190.0,nM,CHEMBL1789941,P07949,"uniprot_literature,impc,eva,orphanet,intogen,gene2phenotype,clingen,chembl,uniprot_variants,eva_somatic,cancer_gene_census",false,true
CHEMBL180022,299120,19623,P51617,Interleukin-1 receptor-associated kinase 1,CHEMBL3357,2300.0,nM,CHEMBL180022,P51617,intogen,false,false
CHEMBL186179,311988,105019,P37231,PPAR alpha/gamma,CHEMBL2111325,70.0,%,CHEMBL186179,P37231,"impc,eva,ot_genetics_portal,chembl",false,true
CHEMBL186179,311988,133,P37231,Peroxisome proliferator-activated receptor gamma,CHEMBL235,3.0,nM,CHEMBL186179,P37231,"impc,eva,ot_genetics_portal,chembl",false,true
CHEMBL186179,311988,133,P37231,Peroxisome proliferator-activated receptor gamma,CHEMBL235,107.0,%,CHEMBL186179,P37231,"impc,eva,ot_genetics_portal,chembl",false,true
CHEMBL188921,316539,11272,Q99720,Sigma opioid receptor,CHEMBL287,912.2,nM,CHEMBL188921,Q99720,"ot_genetics_portal,chembl",false,true
CHEMBL1908391,1248752,100126,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,1800.0,nM,CHEMBL1908391,P15056,"uniprot_literature,eva,intogen,chembl,eva_somatic,uniprot_variants,cancer_gene_census",false,true
CHEMBL1908391,1248752,101079,Q16832,Discoidin domain-containing receptor 2,CHEMBL5122,26.0,nM,CHEMBL1908391,Q16832,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL1908397,1248758,11637,Q16512,Protein kinase N1,CHEMBL3384,580.0,nM,CHEMBL1908397,Q16512,impc,false,false
CHEMBL2147777,1421280,11140,P27487,Dipeptidyl peptidase IV,CHEMBL284,1.067,hr,CHEMBL2147777,P27487,"impc,chembl",false,true
CHEMBL2147777,1421280,11140,P27487,Dipeptidyl peptidase IV,CHEMBL284,0.37,nM,CHEMBL2147777,P27487,"impc,chembl",false,true
CHEMBL2147777,1421280,11140,P27487,Dipeptidyl peptidase IV,CHEMBL284,2.6,10'-4/s,CHEMBL2147777,P27487,"impc,chembl",false,true
CHEMBL2147777,1421280,11140,P27487,Dipeptidyl peptidase IV,CHEMBL284,6.5,10'5/M/s,CHEMBL2147777,P27487,"impc,chembl",false,true
CHEMBL222287,371972,11272,Q99720,Sigma opioid receptor,CHEMBL287,8554.0,nM,CHEMBL222287,Q99720,chembl,false,true
CHEMBL2315927,1515009,11575,P41597,C-C chemokine receptor type 2,CHEMBL4015,19.0,nM,CHEMBL2315927,P41597,chemicalProbes,false,false
CHEMBL2403108,1570706,10811,Q13464,Rho-associated protein kinase 1,CHEMBL3231,123.0,%,CHEMBL2403108,Q13464,"impc,chembl,eva_somatic",false,true
CHEMBL2403108,1570706,100931,Q9UBE8,Serine/threonine protein kinase NLK,CHEMBL5364,89.0,%,CHEMBL2403108,Q9UBE8,impc,false,false
CHEMBL2425654,1580770,12911,P11712,Cytochrome P450 2C9,CHEMBL3397,7.8,nM,CHEMBL2425654,P11712,chemicalProbes,false,false
CHEMBL249856,421520,104738,Q14432,Phosphodiesterase; PDE3 & PDE4,CHEMBL2095153,2700.0,nM,CHEMBL249856,Q14432,"ot_genetics_portal,chembl",false,true
CHEMBL249856,421520,104707,Q14432,Phosphodiesterase 3,CHEMBL2094125,3800.0,nM,CHEMBL249856,Q14432,"ot_genetics_portal,chembl",false,true
CHEMBL266481,40542,11758,P43220,Glucagon-like peptide 1 receptor,CHEMBL1784,0.0439,nM,CHEMBL266481,P43220,"impc,ot_genetics_portal,chembl",false,true
CHEMBL266481,40542,11758,P43220,Glucagon-like peptide 1 receptor,CHEMBL1784,0.2,%,CHEMBL266481,P43220,"impc,ot_genetics_portal,chembl",false,true
CHEMBL279115,128763,12665,Q04759,Protein kinase C theta,CHEMBL3920,3190.0,nM,CHEMBL279115,Q04759,chembl,false,true
CHEMBL279115,128763,104683,Q04759,Protein kinase C (PKC),CHEMBL2093867,9.5,nM,CHEMBL279115,Q04759,chembl,false,true
CHEMBL279115,128763,104683,Q04759,Protein kinase C (PKC),CHEMBL2093867,899.0,pM min-1 (mg of protein)-1,CHEMBL279115,Q04759,chembl,false,true
CHEMBL288441,62111,103062,Q8WTQ7,G protein-coupled receptor kinase 7,CHEMBL1075133,1700.0,nM,CHEMBL288441,Q8WTQ7,ot_genetics_portal,false,false
CHEMBL288441,62111,30035,Q9H2G2,Serine/threonine-protein kinase 2,CHEMBL4202,4.7,nM,CHEMBL288441,Q9H2G2,ot_genetics_portal,false,false
CHEMBL296419,65605,72,P14416,Dopamine D2 receptor,CHEMBL217,1507.0,nM,CHEMBL296419,P14416,chembl,false,true
CHEMBL30008,38764,11272,Q99720,Sigma opioid receptor,CHEMBL287,10.0,nM,CHEMBL30008,Q99720,chembl,false,true
CHEMBL300138,83217,10849,P52333,Tyrosine-protein kinase JAK3,CHEMBL2148,1700.0,nM,CHEMBL300138,P52333,"impc,intogen,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL3093945,1608331,11534,P25774,Cathepsin S,CHEMBL2954,18.0,nM,CHEMBL3093945,P25774,chemicalProbes,false,false
CHEMBL3093946,1608332,11534,P25774,Cathepsin S,CHEMBL2954,3.0,nM,CHEMBL3093946,P25774,chemicalProbes,false,false
CHEMBL310671,129777,10139,P07451,Carbonic anhydrase III,CHEMBL2885,1000000.0,nM,CHEMBL310671,P07451,"impc,chembl",false,true
CHEMBL3133833,1625931,188,P04626,Receptor protein-tyrosine kinase erbB-2,CHEMBL1824,29.0,nM,CHEMBL3133833,P04626,chemicalProbes,false,false
CHEMBL315076,135393,10103,P15328,Folate receptor alpha,CHEMBL2121,0.002,nM,CHEMBL315076,P15328,chemicalProbes,false,false
CHEMBL328190,162444,104682,P03372,Estrogen receptor,CHEMBL2093866,29.0,%,CHEMBL328190,P03372,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL328190,162444,19,P03372,Estrogen receptor alpha,CHEMBL206,1.3,nM,CHEMBL328190,P03372,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL328190,162444,104682,P03372,Estrogen receptor,CHEMBL2093866,0.1,nM,CHEMBL328190,P03372,"impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL3301610,1763572,101019,P08922,Proto-oncogene tyrosine-protein kinase ROS,CHEMBL5568,59.5,%,CHEMBL3301610,P08922,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census",false,true
CHEMBL3301610,1763572,102465,Q96BR1,Serine/threonine-protein kinase Sgk3,CHEMBL6186,12.0,%,CHEMBL3301610,Q96BR1,impc,false,false
CHEMBL3329659,1788647,10781,Q96GD4,Serine/threonine-protein kinase Aurora-B,CHEMBL2185,40.9,nM,CHEMBL3329659,Q96GD4,chemicalProbes,false,false
CHEMBL3330105,1789097,10938,O60674,Tyrosine-protein kinase JAK2,CHEMBL2971,35.0,nM,CHEMBL3330105,O60674,chemicalProbes,false,false
CHEMBL3353352,1817459,30003,O00444,Serine/threonine-protein kinase PLK4,CHEMBL3788,0.79,nM,CHEMBL3353352,O00444,chemicalProbes,false,false
CHEMBL3353410,1817518,20014,O14965,Serine/threonine-protein kinase Aurora-A,CHEMBL4722,3.8,%,CHEMBL3353410,O14965,"impc,chembl,eva_somatic",false,true
CHEMBL3422092,1841532,30011,P33981,Dual specificity protein kinase TTK,CHEMBL3983,0.7,nM,CHEMBL3422092,P33981,chemicalProbes,false,false
CHEMBL3545360,1927209,103646,Q99986,Serine/threonine-protein kinase VRK1,CHEMBL1293199,0.18,C,CHEMBL3545360,Q99986,"impc,eva",false,false
CHEMBL3586573,1949793,10056,P78527,DNA-dependent protein kinase,CHEMBL3142,13.0,nM,CHEMBL3586573,P78527,chembl,false,true
CHEMBL3622821,1966507,11622,Q13557,CaM kinase II delta,CHEMBL2801,0.71,C,CHEMBL3622821,Q13557,ot_genetics_portal,false,false
CHEMBL370805,333370,11272,Q99720,Sigma opioid receptor,CHEMBL287,8830.0,nM,CHEMBL370805,Q99720,chembl,false,true
CHEMBL398707,419580,136,P41143,Delta opioid receptor,CHEMBL236,38.0,nM,CHEMBL398707,P41143,chembl,false,true
CHEMBL40,2217,104837,Q99250,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,5.4,%,CHEMBL40,Q99250,"eva,orphanet,ot_genetics_portal,gene2phenotype,chembl,eva_somatic",false,true
CHEMBL4091801,2231712,20131,Q00987,p53-binding protein Mdm-2,CHEMBL5023,3.8,nM,CHEMBL4091801,Q00987,"impc,chembl,cancer_gene_census",false,true
CHEMBL413,923,12919,O14733,Dual specificity mitogen-activated protein kinase kinase 7,CHEMBL3530,102.0,%,CHEMBL413,O14733,intogen,false,false
CHEMBL413,923,10277,Q13188,Serine/threonine-protein kinase MST2,CHEMBL4708,84.0,%,CHEMBL413,Q13188,impc,false,false
CHEMBL4209692,2287843,10849,P52333,Tyrosine-protein kinase JAK3,CHEMBL2148,0.43,nM,CHEMBL4209692,P52333,chemicalProbes,false,false
CHEMBL44,2658,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,39000.0,nM,CHEMBL44,P43405,"impc,chembl,cancer_gene_census",false,true
CHEMBL44,2658,119703,Q9HB55,Cytochrome P450,CHEMBL4523986,39.0,%,CHEMBL44,Q9HB55,"impc,chembl",false,true
CHEMBL442,2203,218,P18825,Alpha-2c adrenergic receptor,CHEMBL1916,1.809,nM,CHEMBL442,P18825,chembl,false,true
CHEMBL4594432,2464863,13004,P36897,TGF-beta receptor type I,CHEMBL4439,38.2,nM,CHEMBL4594432,P36897,"intogen,gene_burden,chembl",false,true
CHEMBL460026,446432,163,Q07869,Peroxisome proliferator-activated receptor alpha,CHEMBL239,1100.0,nM,CHEMBL460026,Q07869,"impc,ot_genetics_portal,chembl",false,true
CHEMBL467476,479315,259,P34972,Cannabinoid CB2 receptor,CHEMBL253,7.8,nM,CHEMBL467476,P34972,chemicalProbes,false,false
CHEMBL471,5528,101311,Q92887,Canalicular multispecific organic anion transporter 1,CHEMBL5748,96.0,%,CHEMBL471,Q92887,"impc,eva",false,false
CHEMBL477772,489525,10906,P43405,Tyrosine-protein kinase SYK,CHEMBL2599,4700.0,nM,CHEMBL477772,P43405,"impc,chembl,cancer_gene_census",false,true
CHEMBL481,5985,101283,O15245,Solute carrier family 22 member 1,CHEMBL5685,20800.0,nM,CHEMBL481,O15245,ot_genetics_portal,false,false
CHEMBL485286,492937,10188,Q16539,MAP kinase p38 alpha,CHEMBL260,0.8,nM,CHEMBL485286,Q16539,chemicalProbes,false,false
CHEMBL4871106,2564877,109664,Q9NQS7,Aurora kinase B/Inner centromere protein,CHEMBL3430907,170.0,nM,CHEMBL4871106,Q9NQS7,ot_genetics_portal,false,false
CHEMBL493,7065,10627,P50406,Serotonin 6 (5-HT6) receptor,CHEMBL3371,10.0,nM,CHEMBL493,P50406,chembl,false,true
CHEMBL500,8543,103947,Q9Y6L6,Solute carrier organic anion transporter family member 1B1,CHEMBL1697668,-24.7,%,CHEMBL500,Q9Y6L6,ot_genetics_portal,false,false
CHEMBL502835,522730,12735,P15735,Phosphorylase kinase gamma subunit 2,CHEMBL2349,260.0,nM,CHEMBL502835,P15735,impc,false,false
CHEMBL507361,453228,100853,Q9H422,Homeodomain-interacting protein kinase 3,CHEMBL4577,122.0,%,CHEMBL507361,Q9H422,impc,false,false
CHEMBL51085,75507,11755,P06241,Tyrosine-protein kinase FYN,CHEMBL1841,0.0,%,CHEMBL51085,P06241,chembl,false,true
CHEMBL529437,447955,121,P31645,Serotonin transporter,CHEMBL228,95.0,nM,CHEMBL529437,P31645,chembl,false,true
CHEMBL535,13048,11149,O75116,Rho-associated protein kinase 2,CHEMBL2973,140.0,nM,CHEMBL535,O75116,"ot_genetics_portal,chembl",false,true
CHEMBL553,14785,30046,Q9UF33,Ephrin type-A receptor 6,CHEMBL4526,69.3,%,CHEMBL553,Q9UF33,"impc,chembl",false,true
CHEMBL553,14785,30046,Q9UF33,Ephrin type-A receptor 6,CHEMBL4526,440.0,nM,CHEMBL553,Q9UF33,"impc,chembl",false,true
CHEMBL563,16308,102394,O95342,Bile salt export pump,CHEMBL6020,724700.0,nM,CHEMBL563,O95342,"impc,ot_genetics_portal",false,false
CHEMBL567597,575613,17045,P08684,Cytochrome P450 3A4,CHEMBL340,9.1,%,CHEMBL567597,P08684,chembl,false,true
CHEMBL567597,575613,17045,P08684,Cytochrome P450 3A4,CHEMBL340,2000.0,nM,CHEMBL567597,P08684,chembl,false,true
CHEMBL582817,581125,12252,P56817,Beta-secretase 1,CHEMBL4822,85.0,nM,CHEMBL582817,P56817,chemicalProbes,false,false
CHEMBL592,19572,137,P41145,Kappa opioid receptor,CHEMBL237,2.3,nM,CHEMBL592,P41145,chembl,false,true
CHEMBL601719,602271,101598,Q04771,Activin receptor type-1,CHEMBL5903,440.0,nM,CHEMBL601719,Q04771,"impc,intogen,eva_somatic,cancer_gene_census",false,false
CHEMBL603469,597145,30027,Q15375,Ephrin type-A receptor 7,CHEMBL4602,260.0,nM,CHEMBL603469,Q15375,"chembl,cancer_gene_census",false,true
CHEMBL608533,608601,100906,P35590,Tyrosine-protein kinase receptor Tie-1,CHEMBL5274,1400.0,nM,CHEMBL608533,P35590,impc,false,false
CHEMBL608533,608601,105083,P50750,CDK9/cyclin T1,CHEMBL2111389,58.0,%,CHEMBL608533,P50750,chembl,false,true
CHEMBL629,27072,130,P35462,Dopamine D3 receptor,CHEMBL234,62.0,nM,CHEMBL629,P35462,"uniprot_literature,impc,ot_genetics_portal,chembl",false,true
CHEMBL633,27185,104801,Q01668,Voltage-gated L-type calcium channel,CHEMBL2095229,270.0,nM,CHEMBL633,Q01668,"impc,chembl",false,true
CHEMBL6995,1380,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,8.4,%,CHEMBL6995,P35498,"uniprot_literature,impc,eva,orphanet,clingen,chembl,uniprot_variants",false,true
CHEMBL71,6216,219,P20309,Muscarinic acetylcholine receptor M3,CHEMBL245,44.0,nM,CHEMBL71,P20309,"impc,ot_genetics_portal,chembl",false,true
CHEMBL7257,2232,104841,P28566,Serotonin (5-HT) receptor,CHEMBL2096904,79.43,nM,CHEMBL7257,P28566,chembl,false,true
CHEMBL74355,120674,127,P35367,Histamine H1 receptor,CHEMBL231,1000.0,nM,CHEMBL74355,P35367,chembl,false,true
CHEMBL79,6723,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,9.8,%,CHEMBL79,P35498,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,clingen,chembl,uniprot_variants",false,true
CHEMBL79,6723,104837,P35498,"Sodium channel alpha subunits; brain (Types I, II, III)",CHEMBL2096682,240000.0,nM,CHEMBL79,P35498,"uniprot_literature,impc,eva,orphanet,ot_genetics_portal,clingen,chembl,uniprot_variants",false,true
CHEMBL809,53616,108,P28335,Serotonin 2c (5-HT2c) receptor,CHEMBL225,567.3,nM,CHEMBL809,P28335,"impc,chembl",false,true
CHEMBL820,56644,103947,Q9Y6L6,Solute carrier organic anion transporter family member 1B1,CHEMBL1697668,113.68,%,CHEMBL820,Q9Y6L6,"uniprot_literature,impc,eva,orphanet",false,false
CHEMBL83,6968,11003,P41968,Melanocortin receptor 3,CHEMBL4644,17329.0,nM,CHEMBL83,P41968,impc,false,false
CHEMBL8659,4361,116833,P28062,20S proteasome,CHEMBL3831201,493.0,%,CHEMBL8659,P28062,chembl,false,true
CHEMBL91829,144959,12946,P11802,Cyclin-dependent kinase 4,CHEMBL331,280.0,nM,CHEMBL91829,P11802,impc,false,false
CHEMBL91829,144959,104710,P24941,Cyclin-dependent kinase 2/cyclin A,CHEMBL2094128,68.0,%,CHEMBL91829,P24941,ot_genetics_portal,false,false
CHEMBL91829,144959,11678,P24941,Cyclin-dependent kinase 2,CHEMBL301,0.9,degrees C,CHEMBL91829,P24941,ot_genetics_portal,false,false
CHEMBL932,86042,104679,Q08499,Phosphodiesterase 4,CHEMBL2093863,500.0,nM,CHEMBL932,Q08499,chembl,false,true
CHEMBL941,88797,10751,O15111,Inhibitor of nuclear factor kappa B kinase alpha subunit,CHEMBL3476,0.0,%,CHEMBL941,O15111,impc,false,false
CHEMBL941,88797,12944,P23443,Ribosomal protein S6 kinase 1,CHEMBL4501,8.0,%,CHEMBL941,P23443,"impc,ot_genetics_portal,chembl",false,true
