target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,concatenated_sources
CHEMBL4895,"CHEMBL572878,CHEMBL601719,CHEMBL2105717,CHEMBL3809489,CHEMBL24828,CHEMBL603469,CHEMBL1287853,CHEMBL3989926,CHEMBL3301622,CHEMBL1336,CHEMBL553,CHEMBL50,CHEMBL2022968,CHEMBL535,CHEMBL31965,CHEMBL608533,CHEMBL288441,CHEMBL1721885,CHEMBL1908397,CHEMBL180022,CHEMBL1173655,CHEMBL607707,CHEMBL1289926,CHEMBL502835,CHEMBL223360,CHEMBL1230609,CHEMBL124660,CHEMBL428690,CHEMBL259084,CHEMBL460702,CHEMBL300138,CHEMBL491473,CHEMBL3545307,CHEMBL939,CHEMBL522892","41764,33576,299120,650126,88232,371147,436277,276734,2087700,455596,714243,522730,1927156,1377987,604615,1248758,494834,14366,62111,3666,2197797,428508,1102616,716337,13048,205165,83217,1338342,692959,14785,456867,597145,602271,1763584,608601","CHEMBL4330204,CHEMBL4054283,CHEMBL5150859,CHEMBL959563,CHEMBL3811325,CHEMBL5113280,CHEMBL1060237,CHEMBL1908537,CHEMBL2352097,CHEMBL4188972,CHEMBL4057792,CHEMBL3108327",1,LITERATURE,"Bioorg Med Chem Lett,RSC Med Chem,J Med Chem,Nat Biotechnol,J Nat Prod,Eur J Med Chem","3.3719439E7,2.8711351E7,3.0188734E7,2.6555154E7,2.2749189E7,2.9466002E7,2.8460311E7,1.8183025E7,2.2037378E7,3.6325401E7,1.9260711E7,2.4328302E7","10.1016/j.ejmech.2012.06.005,10.1038/nbt.1990,10.1021/acs.jmedchem.8b01092,10.1039/d2md00153e,10.1021/jm801586s,10.1038/nbt1358,10.1021/np4005745,10.1021/acs.jmedchem.0c01851,10.1021/acs.jmedchem.5b01273,10.1016/j.bmcl.2017.06.071,10.1021/acs.jmedchem.7b01605,10.1016/j.ejmech.2017.04.039",100410,P30530,Tyrosine-protein kinase receptor UFO,Homo sapiens,"3500.0,440.0,1.1,12.0,6300.0,420.0,210.0,490.0,1.5,0.73,52.0,0.093,250.0,5700.0,2.0,620.0,35.0,1800.0,3800.0,4000.0,190.0,4500.0,7.8,3.4,9.0,180.0,15.0,340.0,5300.0,960.0,0.7,160.0,920.0,3300.0,84.0",nM,=,"8.7,7.92,5.75,7.82,7.46,6.6,5.48,5.28,6.02,6.8,8.11,5.42,6.75,10.03,5.46,5.35,9.14,6.38,5.24,8.82,7.08,5.4,6.68,7.28,5.2,6.04,6.72,6.47,9.15,6.31,6.36,6.21,8.96,8.47,8.05",false,true,"ot_genetics_portal,chembl,chembl,chembl,eva_somatic"
CHEMBL4900,"CHEMBL608533,CHEMBL91829,CHEMBL513909,CHEMBL502835,CHEMBL296468,CHEMBL1721885,CHEMBL428690,CHEMBL603469,CHEMBL180022,CHEMBL535","1102616,490644,522730,299120,13048,597145,144959,71663,14366,608601","CHEMBL1061156,CHEMBL1244941,CHEMBL1908799",1,LITERATURE,"Blood,Nat Biotechnol","1.9654408E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358",100415,Q9BZL6,Serine/threonine-protein kinase D2,Homo sapiens,"3700.0,510.0,6300.0,890.0,3900.0,8.1,380.0,1100.0,720.0",nM,=,"6.05,6.29,5.96,8.09,6.42,5.2,5.43,5.41,6.14",false,false,"ot_genetics_portal,impc,intogen,ot_genetics_portal"
CHEMBL4901,"CHEMBL255863,CHEMBL1421,CHEMBL223360,CHEMBL288441,CHEMBL1230609,CHEMBL259084","426660,428508,692959,361469,371147,62111","CHEMBL1908652,CHEMBL1061070",1,LITERATURE,Nat Biotechnol,"1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1358",100416,P54753,Ephrin type-B receptor 3,Homo sapiens,"3500.0,1000.0,1400.0,85.0,210.0,6.9",nM,=,"5.46,7.07,5.85,6.0,6.68,8.16",false,true,"ot_genetics_portal,chembl,chembl"
CHEMBL4915,CHEMBL221186,366292,CHEMBL2091029,1,LITERATURE,J Med Chem,2.2575017E7,10.1021/jm300014q,100650,P09382,Galectin-1,Homo sapiens,5000.0,nM,=,5.3,false,true,chembl
CHEMBL4924,"CHEMBL608533,CHEMBL573107,CHEMBL521851,CHEMBL288441,CHEMBL1721885,CHEMBL24828,CHEMBL1287853,CHEMBL1173655,CHEMBL1789941,CHEMBL513909,CHEMBL502835,CHEMBL1336,CHEMBL428690,CHEMBL300138,CHEMBL535,CHEMBL522892","33576,1102616,650126,13048,470511,276734,83217,1153572,714243,490644,522730,568318,494834,14366,62111,608601","CHEMBL1039275,CHEMBL1244974,CHEMBL4841342,CHEMBL1908779,CHEMBL1244973,CHEMBL1908778,CHEMBL1061926",1,LITERATURE,"Blood,J Med Chem,Nat Biotechnol","1.9654408E7,1.8183025E7,2.2037378E7,3.449656E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358,10.1021/acs.jmedchem.1c00969",10939,Q9UK32,Ribosomal protein S6 kinase alpha 6,Homo sapiens,"800.0,230.0,240.0,11.5,5400.0,2400.0,360.0,2700.0,1300.0,7500.0,3100.0,150.0,25.0,1500.0,4600.0",nM,=,"6.1,5.12,6.82,5.34,6.44,5.82,5.62,5.57,7.6,5.27,5.51,5.89,6.64,7.94,6.62",false,"false,true","chemicalProbes,chembl"
CHEMBL4931,"CHEMBL83,CHEMBL954","92984,6968",CHEMBL829736,1,LITERATURE,J Med Chem,1.6033255E7,10.1021/jm049073+,11165,Q15125,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Homo sapiens,"5.0,1.0",nM,=,"8.3,9.0",false,false,impc
CHEMBL4937,"CHEMBL296468,CHEMBL521851,CHEMBL288441,CHEMBL1721885,CHEMBL24828,CHEMBL180022,CHEMBL1173655,CHEMBL607707,CHEMBL513909,CHEMBL502835,CHEMBL1421,CHEMBL14762,CHEMBL1230609,CHEMBL553,CHEMBL2069623,CHEMBL491473,CHEMBL4754493,CHEMBL939,CHEMBL535","33576,2501830,1102616,299120,361469,650126,88232,13048,470511,1359764,522730,692959,490644,14785,604615,456867,14221,71663,62111","CHEMBL1908544,CHEMBL2091534,CHEMBL1050834,CHEMBL860902,CHEMBL5123394",1,LITERATURE,"J Med Chem,Nat Biotechnol,Eur J Med Chem","1.5711537E7,3.5485642E7,2.2944772E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1068,10.1038/nbt1358,10.1021/acs.jmedchem.1c02064,10.1016/j.ejmech.2012.08.007",10967,P49674,Casein kinase I epsilon,Homo sapiens,"230.0,110.0,380.0,290.0,32.0,950.0,1200.0,97.0,430.0,1300.0,340.0,4.4,2800.0,1500.0,160.0,500.0,13.0,4600.0",nM,=,"7.01,7.89,6.47,5.34,6.96,6.3,6.54,5.82,6.37,8.36,6.02,6.42,6.8,7.5,5.92,6.64,5.89,5.55",false,"false,true","eva,chembl,chemicalProbes,chembl"
CHEMBL4948,"CHEMBL91829,CHEMBL1421,CHEMBL4303171,CHEMBL553,CHEMBL554,CHEMBL1230020","14785,361469,2341042,144959,14805,692370","CHEMBL1908418,CHEMBL4725971",1,LITERATURE,"Bioorg Med Chem Lett,Nat Biotechnol","3.2389527E7,2.2037378E7","10.1038/nbt.1990,10.1016/j.bmcl.2020.127203",10371,Q13163,Dual specificity mitogen-activated protein kinase kinase 5,Homo sapiens,"3.3,0.16,96.0,4.3,1100.0",nM,=,"7.02,8.37,5.96,8.48,9.8","false,true",false,"ot_genetics_portal,chemicalProbes"
CHEMBL4954,"CHEMBL601719,CHEMBL572878,CHEMBL288441,CHEMBL1908391,CHEMBL1721885,CHEMBL24828,CHEMBL603469,CHEMBL1908397,CHEMBL1287853,CHEMBL607707,CHEMBL1789941,CHEMBL255863,CHEMBL576982,CHEMBL502835,CHEMBL1421,CHEMBL223360,CHEMBL1336,CHEMBL553,CHEMBL1230609,CHEMBL428690,CHEMBL259084,CHEMBL491473,CHEMBL939,CHEMBL535,CHEMBL31965","573133,41764,33576,1248752,428508,1102616,361469,88232,371147,13048,436277,276734,1153572,714243,692959,426660,522730,14785,604615,456867,597145,602271,1248758,14366,62111","CHEMBL1244814,CHEMBL1061145,CHEMBL860778,CHEMBL1908706",1,LITERATURE,"Blood,Nat Biotechnol","1.5711537E7,1.9654408E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1068,10.1182/blood-2009-05-222034,10.1038/nbt1358",30009,P29320,Ephrin type-A receptor 3,Homo sapiens,"3500.0,1.0,3700.0,6100.0,1800.0,6500.0,2300.0,8600.0,110.0,810.0,2400.0,4000.0,1900.0,2500.0,7100.0,650.0,0.093,700.0,1500.0,160.0,3300.0,2100.0,5500.0,5.8",nM,=,"10.03,5.68,5.46,5.21,6.09,5.72,5.6,5.15,5.4,5.75,5.43,6.96,6.16,5.48,9.0,5.19,6.19,8.24,5.07,5.62,5.82,5.64,6.8,5.26",false,true,"impc,chembl,cancer_gene_census,uniprot_literature,impc,intogen,ot_genetics_portal,chembl,cancer_gene_census,impc,intogen,chembl,cancer_gene_census,uniprot_literature,impc,intogen,chembl,cancer_gene_census"
CHEMBL4979,"CHEMBL2159094,CHEMBL2107830,CHEMBL2018096,CHEMBL2048484,CHEMBL2110731,CHEMBL2323695,CHEMBL3039507,CHEMBL4297625,CHEMBL1770248,CHEMBL1808388,CHEMBL429910","2335596,1592325,1517856,1335827,1142547,441579,1425637,1166082,1383171,1380100,1351917","CHEMBL4344292,CHEMBL2329663,CHEMBL4343612,CHEMBL1763179,CHEMBL4727638,CHEMBL2162521,CHEMBL1811699,CHEMBL4015645,CHEMBL2174861",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.3273606E7,3.2738984E7,2.1737266E7,2.3062824E7,2.8447791E7,3.193092E7,3.1630053E7,2.2889351E7,2.1398124E7","10.1016/j.bmcl.2020.127387,10.1021/acs.jmedchem.6b01818,10.1016/j.bmcl.2011.06.032,10.1021/jm300884k,10.1016/j.bmcl.2011.02.056,10.1016/j.bmc.2012.09.037,10.1021/acs.jmedchem.9b01701,10.1016/j.ejmech.2019.111773,10.1016/j.bmc.2012.11.041",18036,P13866,Sodium/glucose cotransporter 1,Homo sapiens,"8444.0,37.0,392.0,34.6,11.0,0.5,1876.0,8300.0,370.0,5600.0,265.0",nM,=,"5.07,6.58,7.43,5.08,7.96,5.25,6.43,7.46,5.73,9.3,6.41",false,"false,true","ot_genetics_portal,chembl,impc,ot_genetics_portal,chembl,chemicalProbes"
CHEMBL5014,"CHEMBL576982,CHEMBL1336,CHEMBL2028663,CHEMBL477772,CHEMBL553,CHEMBL103667,CHEMBL603469,CHEMBL3823499,CHEMBL1173655,CHEMBL1287853,CHEMBL572881","1340894,573133,167995,489525,714243,2093101,14785,650126,597145,276734,568338","CHEMBL1908622,CHEMBL4378749,CHEMBL4269598,CHEMBL1244959,CHEMBL860788",1,LITERATURE,"ACS Med Chem Lett,Blood,J Med Chem,Nat Biotechnol","3.1622096E7,1.5711537E7,1.9654408E7,3.0344914E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1068,10.1182/blood-2009-05-222034,10.1021/acsmedchemlett.8b00344,10.1021/acs.jmedchem.9b01317",20025,O43353,Serine/threonine-protein kinase RIPK2,Homo sapiens,"2700.0,580.0,5800.0,1300.0,5.0,9300.0,6100.0,410.0,77.0,640.0",nM,=,"8.3,6.19,5.21,5.03,5.24,5.57,6.39,5.89,7.11,6.24","false,true",false,"ot_genetics_portal,impc,chemicalProbes"
CHEMBL5023,"CHEMBL3125537,CHEMBL4085272,CHEMBL3236637,CHEMBL3691737,CHEMBL3236636,CHEMBL3233018,CHEMBL3236635,CHEMBL3236358,CHEMBL3236359,CHEMBL3236654,CHEMBL3236364,CHEMBL3236360,CHEMBL53,CHEMBL2386346,CHEMBL4170056,CHEMBL2381408,CHEMBL3109042,CHEMBL3236361,CHEMBL3236363,CHEMBL3125702,CHEMBL3601398,CHEMBL3236362,CHEMBL3233140,CHEMBL3236357,CHEMBL3109040,CHEMBL3125527,CHEMBL3236639,CHEMBL3653256,CHEMBL4292264,CHEMBL4091801,CHEMBL803,CHEMBL2402737,CHEMBL3236640,CHEMBL3653158,CHEMBL2396674,CHEMBL3236365,CHEMBL3653164,CHEMBL4163675,CHEMBL4160754,CHEMBL4077617,CHEMBL3653159","1734890,2217528,1734891,1986083,1735189,1731640,1956292,2225183,51182,2266706,1622310,3854,1563112,1734896,1734897,1622133,2263785,1570331,1735174,1735175,2331712,1734892,1614236,1985990,1734893,2273087,1734894,1614238,1560817,1735170,1985984,1734895,1622143,1735171,1732100,1985985,2024953,2231712,1735172,1734889,1569000","CHEMBL3110643,CHEMBL3243058,CHEMBL4268705,CHEMBL2401074,CHEMBL4052447,CHEMBL3240507,CHEMBL3602307,CHEMBL3241171,CHEMBL4001717,CHEMBL3132470,CHEMBL3132472,CHEMBL4017941,CHEMBL4156755,CHEMBL4267760,CHEMBL3412301,CHEMBL3243051,CHEMBL5164639",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.4900784E7,3.5420431E7,3.0217415E7,2.8482147E7,2.8027532E7,2.4656661E7,2.4601644E7,2.4548297E7,2.6181851E7,3.0253242E7,2.3786219E7,2.4456472E7,3.0045621E7,2.840023E7,2.5384157E7","10.1016/j.ejmech.2016.12.021,10.1021/jm401753e,10.1021/acs.jmedchem.5b00810,10.1021/acs.jmedchem.8b00664,10.1021/acs.jmedchem.7b00104,10.1021/acs.jmedchem.2c00095,10.1021/jm401767k,10.1021/jm501550p,10.1016/j.bmcl.2018.08.027,10.1016/j.bmcl.2014.02.055,10.1021/jm401911v,10.1016/j.bmcl.2017.03.082,10.1021/jm4005708,10.1016/j.ejmech.2018.09.044,10.1021/ml400359z",20131,Q00987,p53-binding protein Mdm-2,Homo sapiens,"40.0,1.1,20.0,0.14,6.0,57.0,0.1,0.15,0.13,0.3,0.036,0.6,3.1,1.3,2.9,0.2,7.0,0.4,70.0,0.88,0.44,0.038,0.5,60.0,0.17,17.0,0.16,15.0,5.57,3.8,195.0,0.21",nM,=,"8.89,9.89,7.77,10.0,7.82,8.42,8.25,9.4,9.36,7.7,9.68,7.22,9.77,8.15,9.3,9.8,8.22,9.22,9.82,10.42,8.51,8.54,9.7,9.85,9.06,6.71,9.52,7.16,7.24,10.44,7.4,8.96","false,true","false,true","impc,intogen,chemicalProbes,chembl,cancer_gene_census,impc,chembl,cancer_gene_census,impc,intogen,chembl,cancer_gene_census,chemicalProbes"
CHEMBL5024,"CHEMBL4650286,CHEMBL4281240,CHEMBL4285417,CHEMBL3648329,CHEMBL4647810,CHEMBL1766779,CHEMBL3989870,CHEMBL1766797,CHEMBL2325703,CHEMBL2325697,CHEMBL4291436","1141816,1141834,1519878,2486546,2324865,2484361,1981107,2197741,2330884,2320689,1519884","CHEMBL4612706,CHEMBL4352750,CHEMBL1767695,CHEMBL2330635,CHEMBL1767585,CHEMBL5127786,CHEMBL4269677",1,LITERATURE,"J Med Chem,Eur J Med Chem","2.3394205E7,2.1413798E7,3.2502336E7,3.0346772E7,3.5051747E7,3.1074988E7","10.1021/jm301859s,10.1021/acs.jmedchem.9b00426,10.1021/acs.jmedchem.0c00369,10.1021/jm101488z,10.1021/acs.jmedchem.8b01187,10.1016/j.ejmech.2022.114109",20139,Q13535,Serine-protein kinase ATR,Homo sapiens,"2.0,8.0,4.0,6.0,26.0,0.165,3.0,7.0",nM,=,"8.52,8.7,9.78,8.1,8.15,8.4,7.58,8.22","false,true","false,true","impc,intogen,chemicalProbes,chembl,cancer_gene_census,impc,intogen,chembl,cancer_gene_census,chemicalProbes"
CHEMBL5038,CHEMBL1934130,1271595,CHEMBL1936805,1,LITERATURE,Bioorg Med Chem Lett,2.2123324E7,10.1016/j.bmcl.2011.10.125,20162,Q969V1,Melanin-concentrating hormone receptor 2,Homo sapiens,1.0,nM,=,9.0,false,false,chemicalProbes
CHEMBL5052,CHEMBL1421,361469,CHEMBL1051290,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,101053,Q9Y5S2,Serine/threonine-protein kinase MRCK beta,Homo sapiens,2100.0,nM,=,5.68,false,false,eva
CHEMBL5080,CHEMBL175247,293438,CHEMBL4385275,1,LITERATURE,ACS Med Chem Lett,3.0613337E7,10.1021/acsmedchemlett.8b00424,101054,Q9Y5X9,Endothelial lipase,Homo sapiens,6.0,nM,=,8.22,false,false,"impc,ot_genetics_portal"
CHEMBL5081,"CHEMBL601719,CHEMBL1287853","714243,602271",CHEMBL1908763,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101055,Q9Y616,Interleukin-1 receptor-associated kinase 3,Homo sapiens,"120.0,31.0",nM,=,"6.92,7.51",false,false,impc
CHEMBL5083,"CHEMBL4112930,CHEMBL3137320,CHEMBL521686,CHEMBL1094636,CHEMBL506871,CHEMBL5095043,CHEMBL1173055","494280,624225,651088,2252281,2739474,469866,1626751","CHEMBL5152041,CHEMBL4678531,CHEMBL3995362,CHEMBL5124492",1,LITERATURE,J Med Chem,"2.8001384E7,3.3264017E7,3.5608571E7,3.4570508E7","10.1021/acs.jmedchem.6b00990,10.1021/acs.jmedchem.0c01346,10.1021/acs.jmedchem.1c01012,10.1021/acs.jmedchem.2c00281",101057,Q9Y6F1,Poly [ADP-ribose] polymerase 3,Homo sapiens,"68.0,267.0,231.0,1800.0,295.12,24.0,5.8",nM,=,"8.24,7.62,6.53,6.57,5.75,6.64,7.17",false,true,chembl
CHEMBL5112,"CHEMBL1783256,CHEMBL3681419,CHEMBL407,CHEMBL661,CHEMBL1783282,CHEMBL12,CHEMBL646","27648,1149947,1149921,27419,2014531,721,635","CHEMBL991887,CHEMBL4403720,CHEMBL680330",1,LITERATURE,J Med Chem,"3.1738537E7,1.2408715E7,1.8537233E7","10.1021/jm0202019,10.1021/jm701433b,10.1021/acs.jmedchem.9b01312",11440,P31644,GABA receptor alpha-5 subunit,Homo sapiens,"230.0,15.0,4.0,4.7,0.5,10.0,1680.0",nM,=,"8.0,8.33,7.82,8.4,6.64,5.78,9.3",false,true,"eva,orphanet,chembl,chembl"
CHEMBL5121,"CHEMBL601719,CHEMBL296468,CHEMBL24828,CHEMBL1287853,CHEMBL939","33576,714243,88232,602271,71663","CHEMBL1908584,CHEMBL4702181",1,LITERATURE,"Bioorg Med Chem Lett,Nat Biotechnol","3.2927028E7,2.2037378E7","10.1038/nbt.1990,10.1016/j.bmcl.2020.127551",101078,Q16659,Mitogen-activated protein kinase 6,Homo sapiens,"1500.0,500.0,1200.0,3400.0,1600.0",nM,=,"6.3,5.82,5.92,5.47,5.8",false,false,impc
CHEMBL5122,"CHEMBL572878,CHEMBL4583691,CHEMBL1908391,CHEMBL24828,CHEMBL253969,CHEMBL603469,CHEMBL1287853,CHEMBL3907057,CHEMBL4553037,CHEMBL1336,CHEMBL477772,CHEMBL535,CHEMBL558752,CHEMBL4591082,CHEMBL552425,CHEMBL288441,CHEMBL1721885,CHEMBL941,CHEMBL1908397,CHEMBL255863,CHEMBL576982,CHEMBL1289926,CHEMBL502835,CHEMBL1421,CHEMBL223360,CHEMBL1230609,CHEMBL124660,CHEMBL491473,CHEMBL522892,CHEMBL1554","573133,33576,2454122,371147,436277,424611,276734,442943,714243,426660,522730,568340,561110,1248758,494834,2423465,62111,1248752,1102616,716337,88797,361469,13048,2461513,205165,489525,692959,456867,597145,2116428","CHEMBL4342940,CHEMBL3265736,CHEMBL3265735,CHEMBL1908474,CHEMBL4031443,CHEMBL5210447,CHEMBL3424162,CHEMBL1244792,CHEMBL1060180,CHEMBL5210431,CHEMBL5210427,CHEMBL4338769","1,65","LIT_EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,Blood,J Med Chem,Nat Biotechnol","3.1059256E7,1.9654408E7,2.8956923E7,2.5569119E7,1.8183025E7,2.4754677E7,2.2037378E7,3.1938459E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358,10.1021/acs.jmedchem.9b00161,10.1021/jm5012319,10.1021/acs.jmedchem.7b00840,10.1021/jm500167q,10.6019/CHEMBL5210307,10.1021/acsmedchemlett.9b00382",101079,Q16832,Discoidin domain-containing receptor 2,Homo sapiens,"42.0,8600.0,10.0,6.6,320.0,690.0,0.75,50.0,48.0,26.0,1.3,24.0,3.6,140.0,0.4,2.0,3.5,18.6,400.0,3800.0,120.0,9000.0,18.0,950.0,15.0,2900.0,5300.0,960.0,9900.0,2100.0",nM,=,"8.89,5.68,9.12,8.7,7.62,7.3,7.82,6.85,6.16,7.58,8.44,9.4,5.28,8.18,6.02,5.05,5.42,7.38,6.5,7.32,7.73,8.46,6.4,5.54,6.92,5.0,8.0,5.07,7.75","false,true","false,true","impc,intogen,chembl,eva_somatic,cancer_gene_census,chembl,cancer_gene_census,chembl,eva_somatic,cancer_gene_census,chemicalProbes,impc,intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census"
CHEMBL5137,CHEMBL3337527,1792018,CHEMBL3858851,1,LITERATURE,J Med Chem,2.7579727E7,10.1021/acs.jmedchem.6b00913,12895,Q14416,Metabotropic glutamate receptor 2,Homo sapiens,65.0,nM,=,7.19,false,true,"impc,chembl"
CHEMBL5141,"CHEMBL517438,CHEMBL208154,CHEMBL459505,CHEMBL57765,CHEMBL360771","346148,470953,302062,87197,471031","CHEMBL853200,CHEMBL916379,CHEMBL1833279,CHEMBL3789264,CHEMBL832851",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.6918322E7,2.1838328E7,1.5615521E7,1.6504501E7,1.5745819E7","10.1021/acs.jmedchem.5b01780,10.1021/jm200695m,10.1021/jm0401457,10.1016/j.bmcl.2005.01.044,10.1016/j.bmcl.2006.02.020",100146,O43174,Cytochrome P450 26A1,Homo sapiens,"5.1,2.4,20.0,10.0",nM,=,"8.0,7.7,8.62,8.29",false,"false,true","chemicalProbes,chembl"
CHEMBL5147,"CHEMBL601719,CHEMBL572878,CHEMBL288441,CHEMBL1269858,CHEMBL24828,CHEMBL603469,CHEMBL1908397,CHEMBL1287853,CHEMBL607707,CHEMBL255863,CHEMBL502835,CHEMBL1421,CHEMBL1336,CHEMBL223360,CHEMBL553,CHEMBL1230609,CHEMBL259084,CHEMBL491473,CHEMBL939,CHEMBL535,CHEMBL31965","41764,33576,428508,361469,88232,13048,371147,436277,276734,709094,714243,522730,426660,692959,14785,456867,604615,597145,602271,1248758,62111","CHEMBL1274251,CHEMBL1244334,CHEMBL1060192,CHEMBL1908653,CHEMBL860636,CHEMBL1243978,CHEMBL3993541",1,LITERATURE,"Nat Chem Biol,Bioorg Med Chem Lett,Leukemia,Nat Biotechnol,Eur J Med Chem","1.5711537E7,2.8068599E7,2.0850301E7,1.8183025E7,2.2037378E7,1.8849971E7,1.9039322E7","10.1038/nbt.1990,10.1038/nbt1068,10.1016/j.ejmech.2016.12.059,10.1038/nbt1358,10.1038/nchembio.117,10.1016/j.bmcl.2010.08.100,10.1038/leu.2008.334",100129,P54760,Ephrin type-B receptor 4,Homo sapiens,"1700.0,12.0,1800.0,2200.0,0.34,1100.0,5.5,6900.0,1000.0,1300.0,730.0,520.0,2900.0,560.0,1400.0,1.3,0.2,2100.0,570.0",nM,=,"8.89,5.68,9.47,5.66,5.16,5.85,8.26,6.25,7.92,6.0,5.75,5.54,9.7,6.24,6.28,5.96,5.77,5.89,6.14",false,"false,true","impc,eva,chembl,eva,chembl,chemicalProbes,chembl,impc,eva,ot_genetics_portal,chembl"
CHEMBL5169272,CHEMBL297453,67987,CHEMBL5113854,1,LITERATURE,Eur J Med Chem,3.3333396E7,10.1016/j.ejmech.2020.113038,120789,Q9HD36,BCL2L10/BID,Homo sapiens,360.0,nM,=,6.44,false,true,chembl
CHEMBL5172,CHEMBL1219,222203,CHEMBL4035783,1,LITERATURE,Bioorg Med Chem Lett,2.8512024E7,10.1016/j.bmcl.2017.05.010,100683,Q8NFI3,Endo-beta-N-acetylglucosaminidase,Homo sapiens,4470.0,nM,=,5.35,false,false,ot_genetics_portal
CHEMBL5257,"CHEMBL601719,CHEMBL1230609,CHEMBL603469,CHEMBL1908397,CHEMBL1287853,CHEMBL522892","714243,692959,597145,602271,1248758,494834","CHEMBL1061081,CHEMBL1908401",1,LITERATURE,Nat Biotechnol,"1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1358",30030,Q8TD19,Serine/threonine-protein kinase NEK9,Homo sapiens,"9100.0,520.0,5400.0,150.0,790.0,470.0",nM,=,"6.28,6.1,5.04,5.27,6.33,6.82",false,false,"impc,impc,ot_genetics_portal,uniprot_variants,eva_somatic"
CHEMBL5274,"CHEMBL572878,CHEMBL608533,CHEMBL601719,CHEMBL288441,CHEMBL377300,CHEMBL1721885,CHEMBL24828,CHEMBL180022,CHEMBL1287853,CHEMBL607707,CHEMBL3907057,CHEMBL255863,CHEMBL576982,CHEMBL1289926,CHEMBL502835,CHEMBL223360,CHEMBL477772,CHEMBL1336,CHEMBL1230609,CHEMBL553,CHEMBL259084,CHEMBL491473,CHEMBL535,CHEMBL522892,CHEMBL558752","573133,33576,428508,1102616,716337,299120,13048,371147,436277,276734,343041,489525,426660,568340,692959,714243,522730,14785,604615,456867,602271,494834,2116428,608601,62111","CHEMBL1908714,CHEMBL1061930,CHEMBL5210433,CHEMBL1245002","1,65","LIT_EUBOPEN_CGL,LITERATURE","Blood,Nat Biotechnol","1.9654408E7,1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034,10.1038/nbt1358,10.6019/CHEMBL5210307",100906,P35590,Tyrosine-protein kinase receptor Tie-1,Homo sapiens,"68.0,850.0,2200.0,270.0,3900.0,110.0,1100.0,4000.0,290.0,0.9,97.0,1000.0,0.79,2900.0,1400.0,150.0,700.0,1500.0,3200.0,390.0,1600.0,5700.0",nM,=,"5.66,5.24,5.85,7.01,5.4,6.0,5.54,5.5,9.1,5.41,6.07,6.82,6.96,6.16,7.17,6.41,6.54,5.82,6.57,5.96,5.8,9.05","false,true",false,"impc,chemicalProbes"
CHEMBL5282,"CHEMBL3,CHEMBL74415","119942,115","CHEMBL5096668,CHEMBL839581",1,LITERATURE,"J Med Chem,J Nat Prod","1.5634016E7,3.3356248E7","10.1021/acs.jnatprod.0c00965,10.1021/jm049696n",20073,P11509,Cytochrome P450 2A6,Homo sapiens,"1000.0,4400.0",nM,=,"5.36,6.0",false,false,ot_genetics_portal
CHEMBL5284,"CHEMBL91829,CHEMBL4745471","2492829,144959","CHEMBL5210471,CHEMBL860655","1,65","LIT_EUBOPEN_CGL,LITERATURE",Nat Biotechnol,1.5711537E7,"10.1038/nbt1068,10.6019/CHEMBL5210307",30032,Q96RR4,CaM-kinase kinase beta,Homo sapiens,"1100.0,30.0",nM,=,"7.52,5.96","false,true",false,"ot_genetics_portal,chemicalProbes"
CHEMBL5287,"CHEMBL421,CHEMBL1829174,CHEMBL121","20027,1223,1175867","CHEMBL4399828,CHEMBL4399824",1,LITERATURE,Bioorg Med Chem Lett,3.1439379E7,10.1016/j.bmcl.2019.126623,100159,Q14973,Bile acid transporter,Homo sapiens,"5100.0,9600.0,2000.0",nM,=,"5.02,5.7,5.29",false,"false,true","impc,impc,orphanet,chembl,chembl"
