,drugId,target_chembl_id,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa_aggr,target_chembl_id_moa_aggr,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated,drugbank_id,uniprot_id,pharm_action_drugbank
785,CHEMBL1219,CHEMBL4523350,5.48,5.48,5.48,Small molecule,4.0,True,CHEMBL4422590,B,Homo sapiens,NAD(+) hydrolase SARM1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q6SZW1,None,True,True,INHIBITOR,CHEMBL2095173,False,ENSG00000004139,False,False,True,True,False,2.0,16,,,,ot_genetics_portal,"ENSG00000105675, ENSG00000186009","MONDO_0004976, EFO_0008533, EFO_0004607, EFO_1001355, EFO_0003763, EFO_0007549, MONDO_0004992, HP_0002239, EFO_1001095, EFO_0004607, EFO_1000961, EFO_0003948, EFO_0003948, EFO_0001642, EFO_0005741, HP_0004398",DB01129,,
786,CHEMBL1201124,CHEMBL1293237,9.00,9.0,9.0,Small molecule,4.0,True,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,True,True,INHIBITOR,CHEMBL2094253,False,ENSG00000197299,False,False,True,True,False,2.0,15,,,,cancer_gene_census,"ENSG00000073756, ENSG00000095303","EFO_0003777, MONDO_0005129, EFO_1000859, EFO_1001139, MONDO_0005277, EFO_1001412, MP_0001845, EFO_0003843, EFO_1001178, HP_0003418, EFO_0005854, EFO_0004253, MONDO_0003005, EFO_0002517, HP_0200026",,,
787,CHEMBL1159,CHEMBL340,5.50,5.5,5.5,Small molecule,4.0,True,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,True,True,OPENER,CHEMBL2095198,False,ENSG00000160868,False,True,False,True,False,2.0,1,,,,chembl,"ENSG00000187486, ENSG00000069431",EFO_0000537,DB06762,,
788,CHEMBL376408,CHEMBL4860,"6.92, 6.66, 8.08, 7.70",8.08,6.92,Small molecule,1.0,False,CHEMBL3822341,B,Homo sapiens,Apoptosis regulator Bcl-2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10415,None,True,True,,,False,ENSG00000171791,False,True,True,True,False,,1,,,,"chembl, cancer_gene_census",,MONDO_0007254,,,
789,CHEMBL21,CHEMBL205,"5.12, 6.62, 6.52, 6.62, 6.52",6.62,6.52,Small molecule,4.0,True,CHEMBL830768,B,Homo sapiens,Carbonic anhydrase II,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00918,Enzyme,True,True,INHIBITOR,CHEMBL2364668,False,ENSG00000104267,False,True,False,True,False,0.0,1,,,,chembl,,EFO_0000771,DB00259,,
790,CHEMBL157101,CHEMBL1978,7.40,7.4,7.4,Small molecule,4.0,True,CHEMBL1177587,B,Homo sapiens,Cytochrome P450 19A1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11511,Enzyme,True,True,INHIBITOR,CHEMBL1780,False,ENSG00000137869,False,True,True,True,False,0.0,39,,,,"impc, ot_genetics_portal, chembl",,"EFO_0009516, MONDO_0005148, MONDO_0005301, EFO_0000540, EFO_0003047, EFO_0007510, MONDO_0001134, EFO_0004234, EFO_1001494, EFO_0000574, EFO_0005952, MONDO_0008315, EFO_1000764, MONDO_0002406, MONDO_0004975, EFO_0000341, EFO_0000756, EFO_1000948, EFO_0000519, EFO_0001663, EFO_0003932, EFO_0007174, EFO_0003882, MONDO_0007254, EFO_0000621, MONDO_0002146, EFO_0000616, MONDO_0004979, EFO_0007512, EFO_0007543, MONDO_0004992, EFO_0003917, EFO_0000095, EFO_0003894, EFO_0000673, EFO_0002614, EFO_0005539, MONDO_0100130, EFO_0006911",DB01026,,
791,CHEMBL456,CHEMBL1293235,"5.50, 5.35",5.5,5.35,Small molecule,4.0,True,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,True,True,INHIBITOR,CHEMBL1874,False,ENSG00000160789,False,False,True,True,False,1.0,8,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, eva_somatic, uniprot_variants, cancer_gene_census",ENSG00000074803,"EFO_1001134, EFO_0004255, MONDO_0001187, EFO_0000319, EFO_0009690, MONDO_0005041, EFO_0001422, EFO_0000373",DB00903,,
792,CHEMBL435,CHEMBL205,"6.54, 6.54, 6.54, 6.54, 6.54",6.54,6.54,Small molecule,4.0,True,CHEMBL2380060,B,Homo sapiens,Carbonic anhydrase II,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00918,Enzyme,True,True,INHIBITOR,CHEMBL1876,False,ENSG00000104267,False,True,True,True,False,1.0,24,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, chembl, uniprot_variants",ENSG00000070915,"EFO_0001422, EFO_0003913, EFO_0000319, EFO_0000400, MONDO_0005148, Orphanet_79292, EFO_0003884, EFO_0000668, EFO_0004278, EFO_0009373, EFO_0000537, EFO_0001645, EFO_0000612, HP_0003124, EFO_0004255, EFO_0003914, EFO_0004253, EFO_0000195, MONDO_0001134, EFO_0003086, EFO_1001496, EFO_0000668, EFO_0000373, MONDO_0002462",DB00999,,
793,CHEMBL135,CHEMBL340,6.00,6.0,6.0,Small molecule,4.0,True,CHEMBL1614108,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,True,True,AGONIST,CHEMBL206,False,ENSG00000160868,False,True,False,True,False,1.0,50,,,,chembl,ENSG00000091831,"EFO_0003103, EFO_0009314, MONDO_0005147, MONDO_0002146, MONDO_0005148, EFO_0001358, MONDO_0005301, HP_0031217, EFO_0005204, EFO_0000731, EFO_1000906, EFO_0000545, EFO_1000096, EFO_0003843, EFO_0000305, HP_0008209, EFO_0004714, EFO_0010269, HP_0030016, EFO_0005411, EFO_0004243, MONDO_0005351, EFO_1001249, EFO_1000859, EFO_1001375, MONDO_0007254, HP_0100607, EFO_0000764, MONDO_0002050, Orphanet_145, EFO_0001663, MONDO_0008315, MONDO_0005090, MONDO_0005277, MONDO_0001410, EFO_1001271, MONDO_0100096, EFO_0003882, EFO_0003922, EFO_0001065, EFO_0000180, EFO_0001073, EFO_0003914, EFO_0003869, EFO_0000660, HP_0000938, GO_0007568, MONDO_0004975, EFO_0007453, MONDO_0019499",DB00783,,
794,CHEMBL58,CHEMBL5514,5.00,5.0,5.0,Small molecule,4.0,True,CHEMBL1613918,F,Homo sapiens,Huntingtin,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P42858,None,True,True,INHIBITOR,"CHEMBL1806, CHEMBL2311221",False,ENSG00000197386,False,False,True,True,False,1.0,55,,,,impc,ENSG00000131747,"EFO_0000403, EFO_0000211, MONDO_0015760, MONDO_0019472, EFO_0000565, EFO_0000182, MONDO_0005301, EFO_0004289, EFO_1001469, EFO_0002618, MONDO_0008170, EFO_0003843, EFO_0000220, EFO_0000403, EFO_0004289, MONDO_0018906, EFO_0001378, EFO_0000616, EFO_0004251, EFO_0000673, EFO_0003929, EFO_0000196, EFO_0000221, EFO_1001830, EFO_1001469, EFO_0005952, EFO_0008522, MONDO_0004992, EFO_0000224, EFO_0000339, EFO_0000095, MONDO_0008315, MONDO_0008315, EFO_1001968, EFO_0000222, EFO_0000178, MONDO_0007254, EFO_0006859, EFO_0000198, MONDO_0007254, EFO_1000286, EFO_0000326, EFO_0000574, MONDO_0019472, EFO_0000211, EFO_0000222, MONDO_0001023, MONDO_0005301, EFO_0001378, EFO_0000616, MONDO_0019460, MONDO_0000873, EFO_1001052, EFO_0000574, EFO_0001663",DB01204,,
795,CHEMBL135,CHEMBL1293237,7.65,7.65,7.65,Small molecule,4.0,True,CHEMBL1614522,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,True,True,AGONIST,CHEMBL206,False,ENSG00000197299,False,False,True,True,False,1.0,50,,,,"eva, cancer_gene_census",ENSG00000091831,"EFO_0003103, EFO_0009314, MONDO_0005147, MONDO_0002146, MONDO_0005148, EFO_0001358, MONDO_0005301, HP_0031217, EFO_0005204, EFO_0000731, EFO_1000906, EFO_0000545, EFO_1000096, EFO_0003843, EFO_0000305, HP_0008209, EFO_0004714, EFO_0010269, HP_0030016, EFO_0005411, EFO_0004243, MONDO_0005351, EFO_1001249, EFO_1000859, EFO_1001375, MONDO_0007254, HP_0100607, EFO_0000764, MONDO_0002050, Orphanet_145, EFO_0001663, MONDO_0008315, MONDO_0005090, MONDO_0005277, MONDO_0001410, EFO_1001271, MONDO_0100096, EFO_0003882, EFO_0003922, EFO_0001065, EFO_0000180, EFO_0001073, EFO_0003914, EFO_0003869, EFO_0000660, HP_0000938, GO_0007568, MONDO_0004975, EFO_0007453, MONDO_0019499",DB00783,,
796,CHEMBL2028019,CHEMBL214,8.59,8.59,8.59,Small molecule,4.0,True,CHEMBL4314362,B,Homo sapiens,Serotonin 1a (5-HT1a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08908,GPCR,True,True,MODULATOR,"CHEMBL217, CHEMBL234",False,ENSG00000178394,False,True,True,True,False,2.0,11,,,,"impc, chembl","ENSG00000151577, ENSG00000149295","EFO_0009963, MONDO_0004985, MONDO_0004985, EFO_1001892, MONDO_0005090, EFO_0003756, MONDO_0002009, EFO_0009963, EFO_0005407, MONDO_0005090, MONDO_0002050",DB06016,P08908,Unknown
797,CHEMBL480,CHEMBL3356,5.19,5.19,5.19,Small molecule,4.0,True,CHEMBL3530852,A,Homo sapiens,Cytochrome P450 1A2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P05177,None,True,True,INHIBITOR,CHEMBL2095173,False,ENSG00000140505,False,False,True,True,False,2.0,24,,,,"impc, ot_genetics_portal","ENSG00000105675, ENSG00000186009","MONDO_0007254, MONDO_0011962, EFO_0000095, EFO_0000768, EFO_1001355, EFO_0003843, EFO_0000574, EFO_0004274, EFO_0003917, EFO_0004607, EFO_0000616, EFO_1001095, MONDO_0005178, EFO_0007456, EFO_1000961, EFO_0003948, MONDO_0005147, EFO_1000657, EFO_0009454, HP_0004398, MONDO_0002974, EFO_0004232, MONDO_0009061, EFO_0000217",DB00448,,
798,CHEMBL1171837,CHEMBL3650,9.15,9.15,9.15,Small molecule,4.0,True,CHEMBL3372487,B,Homo sapiens,Fibroblast growth factor receptor 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11362,Kinase,True,True,INHIBITOR,CHEMBL2096618,False,ENSG00000077782,False,True,True,True,False,2.0,19,,,,"impc, eva, intogen, gene2phenotype, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000186716","EFO_0000222, EFO_0000571, EFO_0000198, EFO_0003841, MONDO_0015277, EFO_0000339, EFO_0000519, EFO_0000222, EFO_0000339, EFO_0000702, EFO_0000616, EFO_0000565, EFO_1000131, EFO_0000220, EFO_0003060, MONDO_0004992, EFO_1000131, MONDO_0011719, EFO_0000220",DB08901,P11362,
802,CHEMBL1171837,CHEMBL3650,9.15,9.15,9.15,Small molecule,4.0,True,CHEMBL3372487,B,Homo sapiens,Fibroblast growth factor receptor 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11362,Kinase,True,True,INHIBITOR,CHEMBL2096618,False,ENSG00000077782,False,True,True,True,False,2.0,19,,,,"impc, eva, intogen, gene2phenotype, chembl, uniprot_variants, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000186716","EFO_0000222, EFO_0000571, EFO_0000198, EFO_0003841, MONDO_0015277, EFO_0000339, EFO_0000519, EFO_0000222, EFO_0000339, EFO_0000702, EFO_0000616, EFO_0000565, EFO_1000131, EFO_0000220, EFO_0003060, MONDO_0004992, EFO_1000131, MONDO_0011719, EFO_0000220",DB08901,P11362,Unknown
803,CHEMBL866,CHEMBL1293232,7.00,7.0,7.0,Small molecule,4.0,True,CHEMBL1614260,F,Homo sapiens,Survival motor neuron protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16637,Epigenetic,True,True,INHIBITOR,CHEMBL2111369,False,ENSG00000205571,False,False,True,True,False,2.0,21,,,,impc,"ENSG00000106348, ENSG00000178035","EFO_0004255, EFO_0005761, EFO_0005140, HP_0001871, MONDO_0007915, EFO_0000717, EFO_0000384, EFO_1002048, EFO_0003884, MONDO_0005147, EFO_0004599, EFO_0000699, EFO_1000906, EFO_0003086, EFO_0000540, EFO_1000986, EFO_0000222, EFO_0003884, EFO_0004599, MONDO_0013730, EFO_0005761",DB01024,,
804,CHEMBL866,CHEMBL1293232,7.00,7.0,7.0,Small molecule,4.0,True,CHEMBL1614260,F,Homo sapiens,Survival motor neuron protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16637,Epigenetic,True,True,INHIBITOR,CHEMBL2111369,False,ENSG00000172062,False,False,True,True,False,2.0,21,,,,impc,"ENSG00000106348, ENSG00000178035","EFO_0004255, EFO_0005761, EFO_0005140, HP_0001871, MONDO_0007915, EFO_0000717, EFO_0000384, EFO_1002048, EFO_0003884, MONDO_0005147, EFO_0004599, EFO_0000699, EFO_1000906, EFO_0003086, EFO_0000540, EFO_1000986, EFO_0000222, EFO_0003884, EFO_0004599, MONDO_0013730, EFO_0005761",DB01024,,
805,CHEMBL360328,CHEMBL224,6.59,6.59,6.59,Small molecule,4.0,True,CHEMBL3773632,F,Homo sapiens,Serotonin 2a (5-HT2a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28223,GPCR,True,True,AGONIST,CHEMBL225,False,ENSG00000102468,False,True,True,True,False,1.0,13,,,,"impc, chembl",ENSG00000147246,"EFO_0003100, EFO_0005611, EFO_0003768, EFO_0003890, EFO_0003086, EFO_0007191, EFO_0001421, EFO_0004319, EFO_0001073, EFO_0010702, EFO_0002610, EFO_0000319, EFO_0001073",DB04871,,
806,CHEMBL77517,CHEMBL261,"7.51, 7.51, 7.51, 7.51, 7.51",7.51,7.51,Small molecule,2.0,False,CHEMBL1063128,B,Homo sapiens,Carbonic anhydrase I,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00915,Enzyme,True,True,,,False,ENSG00000133742,False,True,False,True,False,,9,,,,chembl,,"EFO_0000365, EFO_0003869, MONDO_0001056, EFO_0000616, MONDO_0004992, EFO_0000681, EFO_1001951, EFO_0000389, EFO_0000565",DB06370,,
807,CHEMBL1089,CHEMBL3397,5.00,5.0,5.0,Small molecule,4.0,True,CHEMBL1614027,A,Homo sapiens,Cytochrome P450 2C9,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P11712,None,True,True,INHIBITOR,CHEMBL2095205,False,ENSG00000138109,False,False,True,True,False,2.0,3,,,,ot_genetics_portal,"ENSG00000189221, ENSG00000069535","EFO_0003761, EFO_0000673, MONDO_0007254",DB00780,,
808,CHEMBL1626,CHEMBL245,7.25,7.25,7.25,Small molecule,4.0,True,CHEMBL4303775,B,Homo sapiens,Muscarinic acetylcholine receptor M3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P20309,GPCR,True,True,ANTAGONIST,CHEMBL231,False,ENSG00000133019,False,True,False,True,False,1.0,16,,,,chembl,ENSG00000196639,"MONDO_0005271, EFO_0005532, EFO_0005854, EFO_0005531, EFO_0003956, HP_0000989, MONDO_0002406, EFO_0005531, EFO_0003840, MONDO_0005271, EFO_0007405, EFO_0007214, EFO_0003929, EFO_0003929, MONDO_0005301, MONDO_0005301",DB00283,,
809,CHEMBL313972,CHEMBL340,7.00,7.0,7.0,Small molecule,4.0,True,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,True,True,,,False,ENSG00000160868,False,True,False,True,False,,2,,,,chembl,,"EFO_0000616, MONDO_0008315",DB00179,,
810,CHEMBL573,CHEMBL3785,"6.85, 6.85, 6.85, 6.85, 8.06, 6.00",8.06,6.85,Small molecule,4.0,True,CHEMBL971506,B,Homo sapiens,Hydroxycarboxylic acid receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q8TDS4,GPCR,True,True,,,False,ENSG00000182782,False,False,True,True,False,,42,,,,ot_genetics_portal,,"EFO_0000319, MONDO_0005148, HP_0031284, EFO_0005407, MONDO_0011382, EFO_0000764, EFO_0001358, EFO_0005672, EFO_0003768, EFO_1001207, HP_0002140, EFO_0003894, Orphanet_79211, EFO_0000195, EFO_0003914, EFO_0005952, MONDO_0018076, EFO_0000519, EFO_0003781, MONDO_0004992, EFO_0000612, EFO_0003884, HP_0003124, MONDO_0002009, MONDO_0021187, EFO_0000180, EFO_0000712, EFO_0004911, EFO_0004272, Orphanet_309005, EFO_1000860, EFO_1001157, EFO_1001375, EFO_0001645, HP_0001891, EFO_0001073, EFO_0004242, HP_0002027, EFO_0003876, EFO_0003144, EFO_0000266, EFO_0009783",DB00627,Q8TDS4,
811,CHEMBL573,CHEMBL3785,"6.85, 6.85, 6.85, 6.85, 8.06, 6.00",8.06,6.85,Small molecule,4.0,True,CHEMBL971506,B,Homo sapiens,Hydroxycarboxylic acid receptor 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q8TDS4,GPCR,True,True,,,False,ENSG00000182782,False,False,True,True,False,,42,,,,ot_genetics_portal,,"EFO_0000319, MONDO_0005148, HP_0031284, EFO_0005407, MONDO_0011382, EFO_0000764, EFO_0001358, EFO_0005672, EFO_0003768, EFO_1001207, HP_0002140, EFO_0003894, Orphanet_79211, EFO_0000195, EFO_0003914, EFO_0005952, MONDO_0018076, EFO_0000519, EFO_0003781, MONDO_0004992, EFO_0000612, EFO_0003884, HP_0003124, MONDO_0002009, MONDO_0021187, EFO_0000180, EFO_0000712, EFO_0004911, EFO_0004272, Orphanet_309005, EFO_1000860, EFO_1001157, EFO_1001375, EFO_0001645, HP_0001891, EFO_0001073, EFO_0004242, HP_0002027, EFO_0003876, EFO_0003144, EFO_0000266, EFO_0009783",DB00627,Q8TDS4,Yes
812,CHEMBL1851943,CHEMBL2716,6.97,6.97,6.97,Small molecule,3.0,False,CHEMBL3598918,B,Homo sapiens,Histone deacetylase 7,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q8WUI4,Epigenetic,True,True,,,False,ENSG00000061273,False,True,True,True,False,,8,,,,"ot_genetics_portal, chembl",,"EFO_0000616, EFO_0000691, EFO_0000222, EFO_0000565, EFO_0004251, EFO_0000198, MONDO_0004992, MONDO_0008315",DB05223,,
813,CHEMBL278315,CHEMBL3880,"7.55, 7.13, 6.85",7.55,7.13,Small molecule,2.0,False,CHEMBL2424068,B,Homo sapiens,Heat shock protein HSP 90-alpha,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P07900,None,True,True,,,False,ENSG00000080824,False,True,True,True,False,,2,,,,"chembl, cancer_gene_census",,"MONDO_0002367, MONDO_0008667",DB02424,P07900,Unknown
814,CHEMBL1173532,CHEMBL228,8.80,8.8,8.8,Small molecule,1.0,False,CHEMBL1176921,B,Homo sapiens,Serotonin transporter,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P31645,Transporter,True,True,,,False,ENSG00000108576,False,True,False,True,False,,1,,,,chembl,,MONDO_0002050,,,
815,CHEMBL220491,CHEMBL3510,7.62,7.62,7.62,Small molecule,4.0,True,CHEMBL935620,B,Homo sapiens,Carbonic anhydrase XIV,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9ULX7,Enzyme,True,True,INHIBITOR,CHEMBL205,False,ENSG00000118298,False,False,True,True,False,1.0,4,,,,impc,ENSG00000104267,"EFO_0009784, EFO_0004190, MONDO_0005041, EFO_1001069",DB01194,,
816,CHEMBL1873475,CHEMBL3009,9.60,9.6,9.6,Small molecule,4.0,True,CHEMBL4414920,A,Homo sapiens,Receptor protein-tyrosine kinase erbB-4,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q15303,Kinase,True,True,INHIBITOR,CHEMBL5251,False,ENSG00000178568,False,True,True,True,False,1.0,46,,,,"impc, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census",ENSG00000010671,"EFO_0007359, EFO_0000183, MONDO_0100096, EFO_0001421, EFO_1000560, MONDO_0021063, MONDO_0007576, EFO_0000220, EFO_0000096, EFO_1001890, EFO_0000222, EFO_0005952, EFO_0003060, EFO_0000309, MONDO_0007254, EFO_1001264, EFO_1001469, EFO_0001378, EFO_0000181, EFO_1000630, EFO_0000574, EFO_0000616, EFO_0000389, EFO_0000198, EFO_0000095, EFO_0009441, EFO_0004243, MONDO_0100053, MONDO_0008903, MONDO_0001023, MONDO_0044881, MONDO_0009348, EFO_0004289, EFO_0000519, MONDO_0008315, EFO_0002617, EFO_0000403, EFO_0002616, MONDO_0018906, EFO_1001875, MONDO_0004992, MONDO_0013730, EFO_0000565, EFO_1001951, EFO_1000956, EFO_0000681",DB09053,,
817,CHEMBL77517,CHEMBL3594,7.62,7.62,7.62,Small molecule,2.0,False,CHEMBL985433,B,Homo sapiens,Carbonic anhydrase IX,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q16790,Enzyme,True,True,,,False,ENSG00000107159,False,True,True,True,False,,9,,,,"impc, chembl",,"EFO_0000365, EFO_0003869, MONDO_0001056, EFO_0000616, MONDO_0004992, EFO_0000681, EFO_1001951, EFO_0000389, EFO_0000565",DB06370,,
818,CHEMBL220491,CHEMBL3242,"8.52, 8.52, 8.46",8.52,8.52,Small molecule,4.0,True,CHEMBL925150,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,True,True,INHIBITOR,CHEMBL205,False,ENSG00000074410,False,True,False,True,False,1.0,4,,,,chembl,ENSG00000104267,"EFO_0009784, EFO_0004190, MONDO_0005041, EFO_1001069",DB01194,,
819,CHEMBL1208422,CHEMBL1075138,6.10,6.1,6.1,Small molecule,4.0,True,CHEMBL1614364,B,Homo sapiens,Tyrosyl-DNA phosphodiesterase 1,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q9NUW8,Enzyme,True,True,,,False,ENSG00000042088,False,False,True,True,False,,7,,,,ot_genetics_portal,,"EFO_0003768, EFO_0000676, EFO_0000389, EFO_0007126, EFO_1001901, EFO_0000756, MONDO_0007254",DB11182,,
820,CHEMBL99,CHEMBL1937,7.41,7.41,7.41,Small molecule,1.0,False,CHEMBL4252619,B,Homo sapiens,Histone deacetylase 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q92769,Epigenetic,True,True,,,False,ENSG00000196591,False,True,False,True,False,,1,,,,chembl,,MONDO_0004992,DB04297,,
821,CHEMBL416,CHEMBL340,5.20,5.2,5.2,Small molecule,4.0,True,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,True,True,INHIBITOR,CHEMBL2311221,False,ENSG00000160868,False,True,False,True,False,,14,,,,chembl,,"EFO_0000685, EFO_0002618, EFO_0000676, EFO_0000404, EFO_0001642, EFO_0004599, EFO_0000174, MONDO_0013730, EFO_0000574, EFO_0000384, MONDO_0015760, EFO_1000785, EFO_1001051, EFO_1000691",DB00553,,
822,CHEMBL42,CHEMBL225,"7.77, 7.00, 7.68",7.77,7.68,Small molecule,4.0,True,CHEMBL992747,B,Homo sapiens,Serotonin 2c (5-HT2c) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28335,GPCR,True,True,ANTAGONIST,"CHEMBL217, CHEMBL224",False,ENSG00000147246,False,True,False,True,False,2.0,8,,,,chembl,"ENSG00000102468, ENSG00000149295","EFO_0005407, EFO_0005230, MONDO_0004985, MONDO_0005090, EFO_0003852, MONDO_0002050, HP_0001249, EFO_0005411",DB00363,P28335,
829,CHEMBL42,CHEMBL225,"7.77, 7.00, 7.68",7.77,7.68,Small molecule,4.0,True,CHEMBL992747,B,Homo sapiens,Serotonin 2c (5-HT2c) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28335,GPCR,True,True,ANTAGONIST,"CHEMBL217, CHEMBL224",False,ENSG00000147246,False,True,False,True,False,2.0,8,,,,chembl,"ENSG00000102468, ENSG00000149295","EFO_0005407, EFO_0005230, MONDO_0004985, MONDO_0005090, EFO_0003852, MONDO_0002050, HP_0001249, EFO_0005411",DB00363,P28335,Unknown
830,CHEMBL964,CHEMBL3714029,6.82,6.82,6.82,Small molecule,4.0,True,CHEMBL4235820,B,Homo sapiens,Lysyl oxidase homolog 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9Y4K0,Enzyme,True,True,INHIBITOR,CHEMBL1935,False,ENSG00000134013,False,True,False,True,False,1.0,21,,,,chembl,ENSG00000111275,"EFO_0001378, EFO_0002610, EFO_0000519, EFO_0005611, EFO_0001067, EFO_0001073, EFO_0002617, MONDO_0004992, EFO_0003060, EFO_0004701, EFO_0002618, EFO_0000756, MONDO_0008315, HP_0012378, EFO_0000691, EFO_0000764, MONDO_0021698, MONDO_0007254, MONDO_0007079, MONDO_0100096, EFO_0000514",DB00822,,
831,CHEMBL1437,CHEMBL5619,6.10,6.1,6.1,Small molecule,4.0,True,CHEMBL1614466,F,Homo sapiens,DNA-(apurinic or apyrimidinic site) lyase,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P27695,Enzyme,True,True,AGONIST,CHEMBL2331074,False,ENSG00000100823,False,True,True,True,False,9.0,23,,,,"impc, chembl","ENSG00000120907, ENSG00000150594, ENSG00000043591, ENSG00000169252, ENSG00000184160, ENSG00000171873, ENSG00000170214, ENSG00000274286, ENSG00000188778","EFO_0005207, EFO_0000319, MONDO_0043771, HP_0031273, HP_0002140, EFO_0005252, EFO_0005251, EFO_0004610, HP_0100806, MONDO_0002050, HP_0002140, EFO_0002497, EFO_0001073, EFO_0003777, HP_0100806, HP_0000083, MONDO_0043510, EFO_0005251, MP_0001845, EFO_0000319, EFO_0007450, HP_0100543, EFO_0006834",DB00368,,
