drugId,target_chembl_id,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa_aggr,target_chembl_id_moa_aggr,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated,related_target_chembl_id,accession_related
CHEMBL42,CHEMBL231,8.00,8.00,8.0,Small molecule,4.0,true,CHEMBL3225632,B,Homo sapiens,Histamine H1 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35367,GPCR,TRUE,TRUE,ANTAGONIST,"CHEMBL217, CHEMBL224",false,ENSG00000196639,false,true,false,true,false,2,8,,,,chembl,"ENSG00000102468, ENSG00000149295","EFO_0005407, EFO_0005230, MONDO_0004985, MONDO_0005090, EFO_0003852, MONDO_0002050, HP_0001249, EFO_0005411","",""
CHEMBL500468,CHEMBL4616,8.85,8.85,8.85,Protein,3.0,false,CHEMBL1004737,F,Homo sapiens,Ghrelin receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q92847,GPCR,TRUE,TRUE,"","",false,ENSG00000121853,false,true,true,true,false,,7,,,,"impc, ot_genetics_portal, chembl","","MONDO_0004992, EFO_0011023, EFO_0001073, GO_0007568, EFO_0004265, MONDO_0005148, MONDO_0002009","",""
CHEMBL685,CHEMBL4261,5.50,5.50,5.5,Small molecule,4.0,true,CHEMBL1613803,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,TRUE,TRUE,INHIBITOR,"CHEMBL2364705, CHEMBL2364704",false,ENSG00000100644,false,false,true,true,false,0,7,,,,cancer_gene_census,"","EFO_0004272, HP_0000989, EFO_1001342, EFO_1001951, MONDO_0100342, EFO_0007390, EFO_0007314","CHEMBL3885588, CHEMBL4296108, CHEMBL2221345, CHEMBL4296117","Q16665, Q09472"
CHEMBL809,CHEMBL238,6.51,6.51,6.51,Small molecule,4.0,true,CHEMBL1647126,B,Homo sapiens,Dopamine transporter,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q01959,Transporter,TRUE,TRUE,INHIBITOR,CHEMBL228,false,ENSG00000142319,false,true,true,true,false,1,40,,,,"impc, ot_genetics_portal, chembl",ENSG00000108576,"MONDO_0002009, EFO_0003756, EFO_0003047, EFO_0004262, EFO_0002610, EFO_0003761, EFO_0007453, EFO_0001073, HP_0000989, EFO_0001358, EFO_0000519, MONDO_0010383, MONDO_0002046, EFO_1001917, EFO_1001917, MONDO_0043510, EFO_1001892, EFO_0005230, HP_0002315, EFO_0004262, EFO_0003890, EFO_0003761, MONDO_0002050, EFO_0001358, EFO_0003758, EFO_0007211, MONDO_0004985, MONDO_0007739, MONDO_0007079, MONDO_0005090, EFO_0004242, EFO_0004242, EFO_0000222, HP_0001249, EFO_0004247, EFO_0004698, EFO_0000198, MONDO_0002050, EFO_0007228, MONDO_0002009","CHEMBL2095201, CHEMBL2096990, CHEMBL2363064","P31645, Q01959"
CHEMBL38,CHEMBL2288,6.09,6.09,6.09,Small molecule,4.0,true,CHEMBL4222826,B,Homo sapiens,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13526,Enzyme,TRUE,TRUE,AGONIST,CHEMBL2363069,false,ENSG00000127445,false,false,true,true,false,3,40,,,,impc,"ENSG00000172819, ENSG00000077092, ENSG00000131759","EFO_0000621, EFO_0002618, EFO_0000231, EFO_0000198, EFO_0007160, EFO_0000616, EFO_0003060, HP_0001065, EFO_0000389, EFO_0000464, EFO_0004268, EFO_0000673, EFO_0004193, MONDO_0002280, EFO_0003963, MONDO_0044881, EFO_0001378, EFO_0000702, EFO_0000222, EFO_0000574, MONDO_0021582, EFO_0004826, EFO_1000760, EFO_0003758, MONDO_0004976, MONDO_0008903, EFO_0000224, EFO_0003869, EFO_0002496, MONDO_0007254, EFO_0000707, EFO_0000565, MONDO_0002367, EFO_0003894, MONDO_0019098, EFO_0004251, EFO_0000756, HP_0003124, MONDO_0100096, MONDO_0020077","",""
CHEMBL19,CHEMBL3242,"8.47, 8.47",8.47,8.47,Small molecule,4.0,true,CHEMBL931803,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,TRUE,TRUE,INHIBITOR,"CHEMBL2326, CHEMBL3729, CHEMBL205, CHEMBL261",false,ENSG00000074410,false,true,false,true,false,4,4,,,,chembl,"ENSG00000133742, ENSG00000104267, ENSG00000167434, ENSG00000168748","MONDO_0005041, EFO_1000782, EFO_0004190, MONDO_0002974",CHEMBL2095180,P00918
CHEMBL61593,CHEMBL1293235,5.05,5.05,5.05,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,CHEMBL1876,false,ENSG00000160789,false,false,true,true,false,1,1,,,,"uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, eva_somatic, uniprot_variants",ENSG00000070915,EFO_0000319,"",""
CHEMBL402548,CHEMBL4105743,6.87,6.87,6.87,Small molecule,2.0,false,CHEMBL3991709,B,Homo sapiens,General transcription and DNA repair factor IIH helicase subunit XPD,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P18074,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL3430911,false,ENSG00000104884,false,false,true,true,false,3,3,,,,cancer_gene_census,"ENSG00000178999, ENSG00000105146, ENSG00000087586","EFO_0001378, MONDO_0008315, EFO_0000565","",""
CHEMBL639,CHEMBL232,7.30,7.30,7.3,Small molecule,4.0,true,CHEMBL1769658,B,Homo sapiens,Alpha-1b adrenergic receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35368,GPCR,TRUE,TRUE,ANTAGONIST,CHEMBL231,false,ENSG00000170214,false,true,false,true,false,1,13,,,,chembl,ENSG00000196639,"HP_0001742, EFO_0003956, MONDO_0005271, EFO_0005854, EFO_0005751, EFO_0005854, EFO_0009364, EFO_0003956, HP_0001742, EFO_1001417, EFO_1001417, EFO_0007533, EFO_0007141","CHEMBL2096676, CHEMBL2095203, CHEMBL2094251, CHEMBL2331074",P35348
CHEMBL1946170,CHEMBL2409,9.30,9.30,9.3,Small molecule,4.0,true,CHEMBL2399731,B,Homo sapiens,Epoxide hydratase,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P34913,Enzyme,TRUE,TRUE,INHIBITOR,"CHEMBL1906, CHEMBL2815, CHEMBL4142, CHEMBL2095227, CHEMBL2041, CHEMBL4128, CHEMBL4223, CHEMBL5122, CHEMBL2095189, CHEMBL1862, CHEMBL5145, CHEMBL3961, CHEMBL2068, CHEMBL1936, CHEMBL3650",false,ENSG00000120915,false,false,true,true,true,18,36,,,,"ot_genetics_portal, chemicalProbes","ENSG00000165731, ENSG00000102755, ENSG00000037280, ENSG00000128052, ENSG00000066468, ENSG00000142627, ENSG00000120156, ENSG00000185386, ENSG00000132155, ENSG00000111816, ENSG00000113721, ENSG00000134853, ENSG00000157404, ENSG00000097007, ENSG00000077782, ENSG00000162733, ENSG00000198400, ENSG00000157764","MONDO_0021063, EFO_0000569, EFO_0000222, EFO_0000616, EFO_0005540, EFO_0000691, MONDO_0007576, EFO_0004142, EFO_0000365, EFO_0000637, EFO_0003893, EFO_0000756, EFO_0000313, EFO_1001949, MONDO_0002158, EFO_0000182, EFO_0000702, MONDO_0008170, EFO_1000657, MONDO_0004992, EFO_0000681, EFO_0000519, MONDO_0005575, EFO_0005221, MONDO_0011719, MONDO_0001056, EFO_0000389, MONDO_0003060, MONDO_0002108, EFO_0002618, EFO_0009606, EFO_0000231, EFO_0003968, EFO_1001968, EFO_0001075, EFO_1001951",CHEMBL4523609,P07099
CHEMBL20,CHEMBL3969,"7.27, 7.27",7.27,7.27,Small molecule,4.0,true,CHEMBL931799,B,Homo sapiens,Carbonic anhydrase VB,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q9Y2D0,Enzyme,TRUE,TRUE,INHIBITOR,"CHEMBL205, CHEMBL3242, CHEMBL3729, CHEMBL261",false,ENSG00000169239,false,true,false,true,false,4,33,,,,chembl,"ENSG00000167434, ENSG00000074410, ENSG00000133742, ENSG00000104267","MONDO_0005301, EFO_0002617, MONDO_0005147, EFO_0003086, Orphanet_37553, EFO_0003918, EFO_1000961, MONDO_0005041, EFO_1001065, HP_0012532, HP_0002104, EFO_0009373, MONDO_0005090, EFO_0005252, EFO_0008526, MONDO_0003005, EFO_1001132, EFO_0000182, EFO_0001361, EFO_1000782, MONDO_0005041, EFO_0007231, EFO_0003144, EFO_0000702, MONDO_0001744, EFO_0000712, HP_0001250, EFO_0000373, MONDO_0001744, HP_0001250, EFO_0000474, EFO_0009373, EFO_1001010","CHEMBL2111457, CHEMBL2095180","P00918, Q9Y2D0"
CHEMBL74415,CHEMBL253,7.80,7.80,7.8,Small molecule,3.0,false,CHEMBL4424970,B,Homo sapiens,Cannabinoid CB2 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P34972,GPCR,TRUE,TRUE,"","",false,ENSG00000188822,false,true,false,true,false,,47,,,,chembl,"","EFO_0000474, HP_0030833, EFO_0000729, EFO_1001919, MONDO_0007739, HP_0012532, EFO_0001072, EFO_0003778, MONDO_0005301, EFO_0005762, MONDO_0004992, EFO_1000710, EFO_0003047, EFO_0004698, EFO_0000765, EFO_0010702, MONDO_0005180, HP_0002027, EFO_0005230, HP_0000360, HP_0003418, EFO_0004242, EFO_0000694, EFO_0007191, EFO_0001358, EFO_0000384, MONDO_0004976, MONDO_0043510, EFO_1001033, MONDO_0005041, EFO_0003843, MONDO_0100096, MONDO_0004985, HP_0001250, EFO_0005611, EFO_1001998, EFO_0003758, EFO_0004895, MONDO_0002050, EFO_0003756, HP_0001257, EFO_0005687, EFO_0000519, MONDO_0011382, EFO_1000783, EFO_0004616, EFO_0003888",CHEMBL2096981,P34972
CHEMBL93,CHEMBL2903,6.40,6.40,6.4,Small molecule,4.0,true,CHEMBL4011319,B,Homo sapiens,Arachidonate 15-lipoxygenase,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P16050,Enzyme,TRUE,TRUE,INHIBITOR,CHEMBL215,false,ENSG00000161905,false,false,true,true,false,1,9,,,,"impc, ot_genetics_portal",ENSG00000012779,"EFO_0003768, MONDO_0008903, EFO_0000341, EFO_0000768, EFO_0000339, MONDO_0011382, MONDO_0004979, EFO_0003894, MP_0001845","",""
CHEMBL50,CHEMBL1951,5.61,5.61,5.61,Small molecule,3.0,false,CHEMBL4042110,B,Homo sapiens,Monoamine oxidase A,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P21397,Enzyme,TRUE,TRUE,"","",false,ENSG00000189221,false,true,false,true,false,,17,,,,chembl,"","EFO_1000654, MONDO_0100096, GO_0007568, EFO_0003884, MONDO_0005148, EFO_0000341, MONDO_0005178, EFO_0008517, EFO_0001645, MONDO_0009061, EFO_0003948, EFO_0001365, EFO_0004220, MONDO_0019391, EFO_0000673, EFO_0003868, MONDO_0018906",CHEMBL2095205,P21397
CHEMBL299613,CHEMBL1293237,8.15,8.15,8.15,Small molecule,2.0,false,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,"","",false,ENSG00000197299,false,false,true,true,false,,2,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, gene2phenotype, clingen, uniprot_variants, cancer_gene_census","","EFO_0000616, EFO_0001378","",""
CHEMBL1171837,CHEMBL1974,9.52,9.52,9.52,Small molecule,4.0,true,CHEMBL3225231,B,Homo sapiens,Tyrosine-protein kinase receptor FLT3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P36888,Kinase,TRUE,TRUE,INHIBITOR,CHEMBL2096618,false,ENSG00000122025,false,true,true,true,false,2,19,,,,"uniprot_literature, impc, eva, intogen, chembl, eva_somatic, cancer_gene_census","ENSG00000097007, ENSG00000186716","EFO_0000222, EFO_0000571, EFO_0000198, EFO_0003841, MONDO_0015277, EFO_0000339, EFO_0000519, EFO_0000222, EFO_0000339, EFO_0000702, EFO_0000616, EFO_0000565, EFO_1000131, EFO_0000220, EFO_0003060, MONDO_0004992, EFO_1000131, MONDO_0011719, EFO_0000220","CHEMBL4630730, CHEMBL4523735",P36888
CHEMBL465,CHEMBL253,8.02,8.02,8.02,Small molecule,4.0,true,CHEMBL1932156,B,Homo sapiens,Cannabinoid CB2 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P34972,GPCR,TRUE,TRUE,AGONIST,CHEMBL218,false,ENSG00000188822,false,true,true,true,false,1,35,,,,"impc, chembl",ENSG00000118432,"EFO_0000764, EFO_0003778, EFO_0001358, EFO_0007191, MONDO_0005301, HP_0002018, MONDO_0005475, EFO_0006911, HP_0100543, EFO_0004895, HP_0003040, HP_0002039, EFO_0003890, EFO_0004329, MONDO_0004976, MONDO_0004992, MONDO_0005178, HP_0002017, EFO_0004616, EFO_0000555, HP_0012532, HP_0012167, HP_0000473, EFO_0003843, MONDO_0007079, MONDO_0004985, MONDO_0005351, MONDO_0005090, EFO_0005762, MONDO_0005148, MONDO_0011382, EFO_0005611, EFO_0003108, EFO_0003918, MONDO_0100431",CHEMBL2096981,P34972
CHEMBL220492,CHEMBL261,"6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60",6.60,6.6,Small molecule,4.0,true,CHEMBL972472,B,Homo sapiens,Carbonic anhydrase I,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P00915,Enzyme,TRUE,TRUE,"INHIBITOR, ANTAGONIST, BLOCKER, POSITIVE MODULATOR","CHEMBL2109241, CHEMBL2096670, CHEMBL2331043, CHEMBL2093872, CHEMBL3729, CHEMBL205",false,ENSG00000133742,false,true,true,true,false,37,44,,,,"gene_burden, chembl","ENSG00000144285, ENSG00000183873, ENSG00000007314, ENSG00000136546, ENSG00000136531, ENSG00000169432, ENSG00000153253, ENSG00000168356, ENSG00000196876, ENSG00000185313, ENSG00000022355, ENSG00000145864, ENSG00000113327, ENSG00000166206, ENSG00000109158, ENSG00000182256, ENSG00000268089, ENSG00000011677, ENSG00000094755, ENSG00000187730, ENSG00000163285, ENSG00000163288, ENSG00000102287, ENSG00000151834, ENSG00000186297, ENSG00000145863, ENSG00000171189, ENSG00000105737, ENSG00000149403, ENSG00000164418, ENSG00000163873, ENSG00000167434, ENSG00000104267, ENSG00000152578, ENSG00000125675, ENSG00000120251, ENSG00000155511","HP_0011868, EFO_0007191, MONDO_0002046, EFO_0005203, EFO_0001073, MONDO_0005180, MONDO_0021187, EFO_0007262, MONDO_0005277, EFO_0004895, EFO_0004211, EFO_0001063, MONDO_0005299, MONDO_0008300, HP_0002315, EFO_0005204, EFO_0004263, MONDO_0005148, EFO_0000400, EFO_0004701, EFO_0004242, EFO_0001358, EFO_0004329, EFO_0005230, EFO_0003768, EFO_0000474, HP_0100543, EFO_0003843, EFO_0005207, MONDO_0002050, MONDO_0005090, EFO_0004319, EFO_0001421, EFO_0004699, EFO_0003108, EFO_0000195, MONDO_0016532, MONDO_0005301, MONDO_0004985, EFO_0000537, HP_0001250, EFO_0005924, EFO_0002610, MONDO_0007079",CHEMBL2095180,P00918
CHEMBL2103840,CHEMBL5869,8.15,8.15,8.15,Small molecule,3.0,false,CHEMBL3862054,B,Homo sapiens,Heat shock factor protein 1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q00613,TF,TRUE,TRUE,INHIBITOR,"CHEMBL3116, CHEMBL308, CHEMBL301, CHEMBL4036",false,ENSG00000185122,false,false,true,true,false,4,9,,,,"impc, ot_genetics_portal","ENSG00000170312, ENSG00000164885, ENSG00000136807, ENSG00000123374","EFO_0006861, EFO_0000756, EFO_0000222, EFO_0000616, EFO_0000095, MONDO_0001023, MONDO_0007254, EFO_0001378, EFO_0000220",CHEMBL3988631,Q00613
CHEMBL121626,CHEMBL4261,5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1613803,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,TRUE,TRUE,"","",false,ENSG00000100644,false,false,true,true,false,,3,,,,"ot_genetics_portal, cancer_gene_census","","MONDO_0019037, EFO_0002618, EFO_0005755","CHEMBL3885588, CHEMBL4296108, CHEMBL2221345, CHEMBL4296117","Q16665, Q09472"
CHEMBL160,CHEMBL340,6.05,6.05,6.05,Protein,4.0,true,CHEMBL3531039,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P08684,Enzyme,TRUE,TRUE,MODULATOR,CHEMBL1949,false,ENSG00000160868,false,true,false,true,false,1,127,,,,chembl,ENSG00000196262,"EFO_0000389, MP_0001845, EFO_1001478, EFO_0000565, EFO_0000685, EFO_0000274, EFO_0000783, EFO_0000681, EFO_0000183, HP_0009926, EFO_0003777, MONDO_0019469, EFO_0004599, EFO_0000400, EFO_0000365, EFO_1000785, EFO_0003884, EFO_0004254, EFO_1001365, MONDO_0001475, EFO_0000574, MONDO_0013730, EFO_1001231, MONDO_0018906, MONDO_0021193, EFO_1001264, MONDO_0007254, EFO_0008507, EFO_0009492, EFO_1000560, EFO_0000220, EFO_0002687, EFO_0007141, HP_0001915, EFO_1001051, EFO_0004236, EFO_0005676, EFO_0009609, EFO_0003966, EFO_0003086, EFO_0001054, EFO_0000694, MONDO_0005041, MONDO_0019249, MONDO_0001705, EFO_0007160, MONDO_0018305, EFO_0003780, MONDO_0008315, EFO_0004220, EFO_0000649, EFO_0000222, MONDO_0004992, EFO_0005761, MONDO_0008380, EFO_0000616, MONDO_0018896, EFO_0007527, EFO_0000341, EFO_0003047, Orphanet_848, EFO_0000198, EFO_0000621, EFO_0000540, EFO_0003818, MONDO_0019019, EFO_1000906, EFO_0004214, EFO_1001413, EFO_1000690, EFO_0008583, EFO_0000557, MONDO_0015540, EFO_0000544, EFO_0002428, EFO_0001642, EFO_0000691, EFO_0009708, MONDO_0011382, MONDO_0002898, EFO_0003833, EFO_0000612, MONDO_0009387, EFO_0007157, MONDO_0002158, MONDO_0005148, EFO_0000403, EFO_0000764, EFO_0000339, MONDO_0019623, EFO_0004276, MONDO_0044881, EFO_1001951, EFO_0005952, MONDO_0100096, EFO_0000678, EFO_1002048, MONDO_0018904, MONDO_0008170, EFO_0000182, EFO_0001378, EFO_0000095, MONDO_0043510, EFO_1001469, MONDO_0004768, MONDO_0002367, MONDO_0020077, MONDO_0018923, EFO_0000309, MONDO_0000870, EFO_1001156, EFO_0006927, MONDO_0005147, MONDO_0010788, HP_0000964, EFO_0000676, MONDO_0020290, EFO_0007359, MONDO_0000873, EFO_0001421, EFO_0007183, EFO_0004286, EFO_1000102, EFO_0005531, MONDO_0019391, EFO_0009441, HP_0001919","CHEMBL2111472, CHEMBL4523986, CHEMBL2364675",P08684
CHEMBL701,CHEMBL1293237,"6.70, 6.70",6.70,6.7,Small molecule,4.0,true,CHEMBL1614067,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,AGONIST,CHEMBL2111463,false,ENSG00000197299,false,false,true,true,false,2,23,,,,"eva, cancer_gene_census","ENSG00000204681, ENSG00000136928","MONDO_0015626, EFO_0001073, EFO_0009488, MONDO_0043510, EFO_0007191, EFO_0003768, EFO_0000512, MONDO_0008840, MONDO_0005301, EFO_1001919, EFO_0004777, EFO_0003758, EFO_0003843, HP_0001257, EFO_0000182, EFO_1000632, HP_0002063, EFO_1000802, EFO_0003948, EFO_0003890, MONDO_0010383, EFO_0002610, MONDO_0007079","",""
CHEMBL6437,CHEMBL3155,7.25,7.25,7.25,Small molecule,4.0,true,CHEMBL827208,B,Homo sapiens,Serotonin 7 (5-HT7) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P34969,GPCR,TRUE,TRUE,"","",false,ENSG00000148680,false,true,false,true,false,,4,,,,chembl,"","EFO_0005230, EFO_0003761, MONDO_0005090, MONDO_0002050",CHEMBL2096904,P30939
CHEMBL534,CHEMBL340,5.80,5.80,5.8,Small molecule,4.0,true,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,TRUE,TRUE,ANTAGONIST,CHEMBL231,false,ENSG00000160868,false,true,false,true,false,1,15,,,,chembl,ENSG00000196639,"EFO_1001417, EFO_0005687, MONDO_0005271, MONDO_0002406, EFO_0008533, EFO_0007141, HP_0012532, EFO_1001417, EFO_0007141, EFO_0000274, MONDO_0100096, HP_0001371, EFO_0003931, EFO_0007425, EFO_0005751","CHEMBL2111472, CHEMBL4523986, CHEMBL2364675",P08684
CHEMBL85,CHEMBL2056,6.83,6.83,6.83,Small molecule,4.0,true,CHEMBL1059283,B,Homo sapiens,Dopamine D1 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P21728,GPCR,TRUE,TRUE,ANTAGONIST,"CHEMBL217, CHEMBL224, CHEMBL225",false,ENSG00000184845,false,true,false,true,false,3,32,,,,chembl,"ENSG00000102468, ENSG00000147246, ENSG00000149295","EFO_0004895, EFO_0003852, MONDO_0002050, EFO_0003758, EFO_0002610, EFO_0003757, EFO_0003015, HP_0001249, MONDO_0002009, EFO_0009963, HP_0010865, EFO_0003761, EFO_0003756, MONDO_0004985, EFO_0004701, EFO_0005411, EFO_0005230, EFO_0004718, EFO_0001358, MONDO_0007739, MONDO_0005090, Orphanet_79292, EFO_0004242, MONDO_0004975, EFO_0005407, EFO_1000904, EFO_0003890, EFO_0004216, MONDO_0001087, EFO_0010642, MONDO_0010726, EFO_0005611","CHEMBL2096905, CHEMBL2111341",P14416
CHEMBL2152922,CHEMBL1875,9.82,9.82,9.82,Small molecule,1.0,false,CHEMBL2185685,B,Homo sapiens,Serotonin 4 (5-HT4) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13639,GPCR,TRUE,TRUE,"","",false,ENSG00000164270,false,true,false,true,false,,2,,,,chembl,"","EFO_0003761, EFO_0009854",CHEMBL2096904,P30939
CHEMBL512351,CHEMBL240,5.75,5.75,5.75,Small molecule,4.0,true,CHEMBL968700,B,Homo sapiens,HERG,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q12809,IC,TRUE,TRUE,INHIBITOR,CHEMBL244,false,ENSG00000055118,false,true,true,true,false,1,8,,,,"impc, ot_genetics_portal, chembl",ENSG00000126218,"EFO_0000275, EFO_0001421, EFO_0003911, HP_0001907, EFO_0004286, EFO_0003086, MP_0001914, HP_0004419","CHEMBL4106188, CHEMBL2362996","P51787, Q12809"
CHEMBL79,CHEMBL340,"5.70, 5.70",5.70,5.7,Small molecule,4.0,true,CHEMBL1613886,A,Homo sapiens,Cytochrome P450 3A4,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P08684,Enzyme,TRUE,TRUE,BLOCKER,CHEMBL2331043,false,ENSG00000160868,false,true,true,true,false,10,130,,,,"eva, chembl","ENSG00000144285, ENSG00000183873, ENSG00000007314, ENSG00000136546, ENSG00000136531, ENSG00000169432, ENSG00000153253, ENSG00000168356, ENSG00000196876, ENSG00000185313","EFO_0003943, MONDO_0008903, EFO_0004273, EFO_1001097, EFO_0009364, MONDO_0001572, EFO_0001074, Orphanet_365, EFO_0002610, HP_0003418, EFO_0001663, EFO_0003843, EFO_1000941, EFO_0009688, HP_0100543, HP_0000989, EFO_1001434, EFO_0004616, MONDO_0004992, HP_0003419, EFO_1001993, EFO_0000555, EFO_0005856, EFO_0009552, EFO_0003878, EFO_1001896, HP_0002315, EFO_0003958, EFO_0007214, EFO_1001250, EFO_1000249, EFO_0000668, EFO_0009660, EFO_1001139, EFO_1001087, EFO_0002970, HP_0003394, EFO_1001178, EFO_1001998, MONDO_0007254, EFO_0000712, EFO_0002618, EFO_0009430, EFO_0003917, HP_0012532, MP_0001845, HP_0002315, EFO_0001073, EFO_0004143, EFO_0000546, EFO_0009620, EFO_0007490, MONDO_0004567, HP_0001907, EFO_0003888, EFO_1001951, HP_0000360, EFO_0010582, MONDO_0100096, EFO_0000519, EFO_0003902, EFO_1001898, EFO_0004142, EFO_0003833, EFO_0000701, EFO_0009492, EFO_0000537, EFO_0009619, EFO_0006834, EFO_0005762, EFO_0003100, HP_0030834, HP_0000020, HP_0100607, MONDO_0002258, MP_0001914, EFO_0005279, EFO_0003777, EFO_0003957, EFO_1001996, EFO_0005687, EFO_0003103, EFO_0009516, EFO_1001219, MONDO_0005178, EFO_0000545, EFO_0005754, EFO_0009552, EFO_1001054, HP_0003418, EFO_1001412, EFO_0009846, EFO_0000616, EFO_0000546, EFO_0000400, MONDO_0005277, HP_0000951, HP_0004308, EFO_0001069, HP_0003326, EFO_1000910, EFO_1000781, MONDO_0004992, MONDO_0002691, EFO_1001904, EFO_1000783, EFO_0004198, EFO_0003901, EFO_0000707, HP_0000989, EFO_0002950, EFO_0002950, EFO_0001361, EFO_1000889, HP_0012532, EFO_0003843, EFO_0009582, EFO_0007486, EFO_0000305, MONDO_0005277, HP_0012735, EFO_0001365, EFO_0004269, EFO_0003854, EFO_0008507, EFO_0005230, EFO_0000313, EFO_1001887, MONDO_0041052, EFO_0002496","CHEMBL2111472, CHEMBL4523986, CHEMBL2364675",P08684
CHEMBL77517,CHEMBL3242,8.47,8.47,8.47,Small molecule,2.0,false,CHEMBL985434,B,Homo sapiens,Carbonic anhydrase XII,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O43570,Enzyme,TRUE,TRUE,"","",false,ENSG00000074410,false,true,false,true,false,,9,,,,chembl,"","EFO_0000365, EFO_0003869, MONDO_0001056, EFO_0000616, MONDO_0004992, EFO_0000681, EFO_1001951, EFO_0000389, EFO_0000565",CHEMBL2095180,P00918
